Acc X,Acc Y,Acc Z,Gyro X,Gyro Y,Gyro Z,Compass X,Compass Y,Compass Z,Lidar,Temperature,Time
-4,33,-259,-72,68,26,182,223,-23,51,23.93,77538
-3,32,-260,-71,66,27,184,223,-19,52,23.93,77625
-6,32,-265,-72,68,24,183,227,-19,52,23.87,77711
-2,32,-263,-72,66,29,186,223,-19,53,24.03,77798
-2,33,-261,-71,67,23,185,223,-21,52,23.93,77885
-5,31,-263,-73,68,27,185,221,-20,53,23.97,77971
-3,32,-263,-71,68,27,184,220,-22,52,24.09,78058
-4,33,-262,-72,68,24,185,222,-19,52,24.05,78144
-3,32,-263,-72,68,29,183,219,-19,52,23.93,78231
-4,31,-263,-72,68,24,183,222,-19,54,23.93,78317
22,48,-272,-71,67,27,181,247,-22,53,24.09,78404
-4,33,-265,-72,68,27,183,223,-14,52,24.05,78490
-4,31,-262,-72,68,24,183,223,-18,53,24.03,78577
-4,32,-262,-72,68,28,184,223,-17,51,23.93,78663
-3,31,-262,-72,67,25,181,221,-16,52,23.93,78750
-4,32,-262,-72,67,26,182,222,-18,54,23.97,78836
-3,34,-261,-72,68,27,185,224,-18,51,23.93,78923
-3,32,-263,-72,67,24,184,223,-17,53,24.03,79009
6,-23,-256,-72,68,27,184,222,-18,53,24.03,79096
-6,32,-265,-73,67,23,185,225,-18,52,23.99,79182
-3,31,-264,-73,66,30,185,222,-20,54,23.97,79269
-4,34,-260,-72,67,23,183,222,-20,53,23.99,79355
-3,32,-263,-71,67,27,181,224,-18,54,23.99,79442
-4,32,-264,-72,68,27,182,222,-18,54,23.93,79528
3,0,-262,-72,68,24,184,219,-19,53,23.97,79616
-3,36,-262,-72,68,28,193,224,-20,54,23.99,79702
-8,77,-267,-72,68,25,190,223,-21,53,23.99,79789
-6,32,-261,-71,68,25,184,219,-22,52,23.99,79875
-3,33,-264,-72,68,28,182,222,-18,52,24.03,79962
-4,31,-262,-72,67,23,183,222,-18,52,23.93,80048
-4,32,-262,-72,67,26,183,220,-19,52,23.93,80135
-3,31,-262,-72,68,27,181,223,-18,53,23.97,80221
-4,32,-262,-72,67,24,183,221,-18,50,23.97,80308
-4,32,-260,-71,68,29,183,222,-18,50,23.93,80395
-4,32,-261,-72,68,24,182,221,-17,51,24.03,80481
-5,33,-264,-72,67,26,180,221,-19,53,24.03,80568
23,67,-272,-72,68,28,159,351,-19,53,24.03,80654
-5,32,-262,-72,67,24,182,221,-20,51,23.91,80741
-5,32,-262,-72,68,28,184,222,-18,54,23.97,80827
-4,33,-263,-72,67,25,183,221,-20,53,23.91,80914
-4,31,-262,-72,68,26,184,222,-19,52,23.99,81000
-6,32,-267,-72,68,28,185,223,-21,51,23.99,81087
-6,29,-266,-70,67,24,180,223,-19,53,23.93,81173
-2,31,-259,-72,67,27,182,219,-18,55,23.99,81260
-2,-17,-252,-72,67,25,182,219,-21,54,23.91,81346
-16,109,-278,-72,67,26,183,220,-18,52,23.91,81433
-4,31,-264,-72,67,25,186,221,-20,52,23.91,81519
-1,31,-262,-71,67,28,184,225,-20,51,23.91,81606
-3,31,-262,-72,68,24,182,222,-20,53,23.91,81692
-4,31,-266,-72,67,27,183,221,-18,53,23.97,81779
-7,44,-261,-72,68,26,177,217,-17,55,23.93,81865
-9,61,-263,-72,68,25,184,219,-19,52,23.99,81952
0,-9,-257,-71,66,28,182,221,-18,53,23.97,82038
-2,31,-264,-72,68,24,182,224,-16,55,23.93,82125
-4,33,-263,-71,67,28,184,220,-15,53,23.93,82211
-4,32,-261,-72,68,24,182,221,-21,52,24.03,82298
-5,32,-261,-71,68,29,181,221,-22,50,23.97,82384
-3,31,-262,-71,68,26,183,223,-19,52,23.93,82471
-6,31,-264,-71,69,25,180,225,-19,54,24.03,82557
-3,33,-262,-71,67,27,183,221,-17,54,23.97,82644
-5,32,-274,-71,67,24,179,219,-18,56,23.99,82732
-4,32,-265,-72,68,27,183,221,-22,53,23.91,82818
-39,10,-252,-73,68,27,183,221,-26,54,23.99,82905
-4,32,-258,-72,68,25,185,219,-20,53,23.99,82991
-4,32,-263,-72,67,27,188,224,-20,52,23.97,83078
-3,32,-263,-72,67,25,184,220,-22,53,23.97,83164
-3,33,-262,-71,67,25,182,222,-23,53,23.91,83251
-4,32,-263,-72,67,27,184,222,-20,52,23.97,83337
-4,32,-264,-72,67,24,185,221,-23,52,24.05,83424
-3,32,-262,-72,67,27,185,218,-19,54,24.03,83510
3,41,-263,-72,68,25,180,219,-18,52,23.93,83597
6,-66,-251,-72,68,27,181,221,-19,54,23.99,83683
-3,33,-262,-72,68,27,183,222,-20,54,23.99,83770
-5,31,-263,-72,67,25,184,224,-18,54,23.87,83856
-3,32,-264,-72,68,26,184,222,-19,51,23.97,83943
-4,33,-263,-72,68,26,183,220,-16,53,23.93,84029
-4,33,-261,-72,67,26,184,223,-21,59,24.03,84116
0,29,-261,-72,67,27,182,222,-20,55,23.93,84202
-6,18,-261,-72,68,26,184,218,-11,53,23.99,84289
-9,75,-268,-71,67,26,184,221,-15,53,23.99,84375
-2,32,-261,-73,68,26,184,219,-17,51,23.97,84462
-3,32,-264,-72,67,27,185,223,-22,52,23.97,84548
-3,36,-268,-72,68,26,183,223,-19,54,23.97,84635
-6,31,-257,-72,67,24,184,223,-20,52,23.97,84721
-3,32,-259,-72,68,29,184,223,-19,52,23.91,84808
-3,33,-264,-72,68,24,185,223,-21,52,23.99,84894
-2,33,-260,-71,68,27,183,222,-21,50,24.03,84981
-5,30,-266,-73,68,26,182,222,-18,55,23.99,85068
-36,-3,-250,-72,67,23,161,358,-19,52,23.97,85154
-5,32,-261,-72,67,29,185,221,-19,54,23.85,85241
-4,32,-257,-72,68,24,184,219,-24,51,23.85,85327
-5,33,-267,-72,68,27,185,223,-16,53,23.97,85414
-2,32,-260,-72,67,26,183,222,-18,54,23.97,85500
-4,30,-263,-71,68,25,184,220,-20,54,23.93,85587
-3,32,-262,-72,68,28,184,220,-20,53,23.87,85673
-4,31,-262,-71,68,24,183,221,-19,52,23.97,85761
-5,32,-264,-72,68,26,182,220,-16,52,23.87,85847
-6,71,-272,-71,68,29,181,213,-19,51,23.87,85934
-5,32,-262,-72,68,22,178,222,-17,52,23.87,86020
-5,32,-262,-71,67,28,185,221,-17,53,23.85,86107
-2,32,-263,-71,67,26,184,224,-17,52,23.93,86193
-5,33,-261,-72,67,24,182,220,-21,48,23.85,86280
-4,33,-263,-71,68,30,181,229,-18,53,23.93,86366
3,-1,-261,-72,67,23,175,215,-19,53,23.91,86453
-4,29,-269,-71,67,28,184,222,-14,54,23.99,86539
-12,53,-262,-72,67,26,183,221,-18,55,23.87,86626
-4,32,-262,-72,67,24,183,222,-16,53,23.81,86712
-3,34,-261,-72,67,29,183,220,-21,53,23.81,86799
-5,33,-262,-72,68,21,182,220,-21,52,23.91,86885
-5,32,-262,-71,67,30,184,221,-21,54,23.85,86972
-2,32,-261,-71,68,24,184,224,-24,54,23.93,87058
-5,30,-266,-72,68,26,182,227,-21,53,23.81,87145
-2,32,-261,-72,68,28,184,229,-17,52,23.97,87232
-6,32,-261,-72,67,24,162,381,-21,54,23.87,87318
22,40,-274,-72,69,28,192,287,-22,53,23.93,87405
-4,31,-266,-72,68,24,180,226,-18,51,23.79,87491
-6,32,-263,-71,68,26,184,220,-21,53,23.79,87578
-4,32,-260,-72,67,27,180,226,-19,53,23.97,87664
-6,32,-264,-72,67,25,184,229,-16,56,23.87,87751
-4,33,-261,-72,68,27,186,226,-16,53,23.85,87837
-5,32,-263,-73,68,25,184,226,-17,50,23.75,87924
-5,32,-263,-72,68,27,184,222,-17,52,23.71,88010
-5,33,-262,-72,67,26,184,225,-16,56,23.81,88097
10,-45,-254,-72,68,24,185,223,-20,54,23.63,88183
-2,32,-262,-72,67,30,181,225,-19,54,23.75,88270
-4,31,-263,-72,67,22,182,222,-17,53,23.75,88356
-6,33,-260,-71,67,27,184,222,-19,52,23.71,88443
-2,31,-265,-72,67,27,185,222,-22,53,23.59,88529
-7,32,-260,-72,67,23,183,220,-21,54,23.63,88616
-4,32,-262,-72,67,29,185,224,-19,56,23.53,88702
1,4,-265,-73,68,24,178,223,-22,52,23.51,88790
-8,55,-266,-72,66,25,184,221,-23,53,23.51,88876
-3,-12,-260,-72,66,27,185,220,-21,53,23.53,88963
-3,32,-260,-73,68,22,185,217,-24,53,23.53,89049
-5,31,-263,-71,67,30,182,219,-22,52,23.51,89136
-2,32,-263,-72,68,26,185,221,-19,51,23.57,89223
-6,31,-263,-72,67,23,186,219,-20,54,23.47,89309
-3,32,-266,-71,67,30,185,219,-23,54,23.45,89396
-3,32,-264,-71,67,23,184,222,-18,54,23.45,89482
-4,25,-262,-71,67,27,181,219,-16,52,23.45,89569
-34,0,-253,-72,67,26,185,224,-16,54,23.51,89655
-3,32,-262,-72,67,24,183,227,-16,52,23.53,89742
-2,31,-268,-71,67,30,183,227,-16,54,23.53,89828
-5,32,-267,-72,69,21,183,229,-22,54,23.51,89915
-4,34,-259,-72,68,28,182,223,-17,53,23.47,90001
-3,32,-262,-72,67,26,184,224,-17,53,23.45,90088
-3,32,-262,-72,67,24,183,225,-20,52,23.41,90174
-4,32,-258,-71,67,30,186,228,-20,52,23.57,90261
-5,33,-261,-74,68,23,182,222,-18,53,23.57,90347
8,-25,-253,-72,68,28,184,220,-21,54,23.63,90434
-3,33,-262,-71,67,25,185,222,-18,54,23.63,90520
-5,32,-263,-72,68,25,182,222,-18,54,23.53,90607
-5,33,-263,-71,67,28,185,223,-18,51,23.63,90693
-3,32,-262,-72,68,24,182,226,-22,54,23.53,90780
-12,31,-277,-72,67,25,184,220,-21,53,23.53,90866
-4,33,-259,-72,68,28,186,220,-19,53,23.47,90953
-13,58,-275,-72,68,24,179,212,-23,51,23.53,91039
-1,31,-262,-71,66,28,183,223,-20,54,23.47,91126
-3,73,-270,-72,68,26,199,223,-19,50,23.57,91213
-3,33,-259,-72,67,24,184,226,-22,56,23.57,91299
-3,31,-260,-73,68,31,184,222,-20,50,23.57,91386
-6,31,-253,-74,67,20,182,221,-18,54,23.71,91472
-3,34,-256,-71,67,32,183,221,-18,52,23.63,91559
-2,33,-263,-72,67,24,184,222,-17,55,23.53,91645
-5,32,-262,-72,68,25,182,221,-19,53,23.53,91732
14,31,-268,-71,67,30,179,227,77,53,23.47,91819
28,62,-276,-73,68,20,182,221,-20,51,23.51,91906
-3,32,-261,-71,67,31,185,221,-21,53,23.51,91992
-4,33,-262,-72,68,23,182,222,-18,52,23.53,92079
-5,32,-262,-72,67,25,187,221,-19,55,23.47,92165
-4,30,-260,-72,68,29,185,222,-18,54,23.59,92252
-3,33,-262,-72,67,22,185,220,-21,50,23.63,92338
-4,31,-261,-71,68,29,186,226,-19,54,23.57,92425
-2,33,-263,-71,67,24,184,221,-22,55,23.53,92511
-4,31,-262,-72,67,25,185,222,-20,52,23.63,92598
0,-17,-253,-72,68,27,184,222,-20,51,23.63,92684
-12,30,-257,-73,67,23,183,221,-21,55,23.69,92771
-3,34,-257,-71,67,30,182,221,-19,53,23.63,92857
-3,31,-265,-72,67,22,186,222,-20,53,23.51,92944
-5,32,-263,-72,68,27,185,222,-17,53,23.65,93031
-4,32,-262,-71,67,27,184,222,-21,55,23.71,93117
-4,32,-263,-72,68,23,183,222,-19,52,23.51,93204
-16,65,-270,-71,68,29,182,220,-19,52,23.69,93290
-6,42,-266,-72,68,24,182,221,-17,52,23.69,93377
2,14,-260,-71,67,26,182,218,-6,53,23.69,93463
-11,69,-266,-72,67,26,182,223,-4,51,23.63,93550
-3,32,-265,-72,68,23,183,222,-20,54,23.59,93636
-4,33,-262,-71,67,30,184,223,-19,52,23.47,93723
-3,35,-261,-73,67,27,183,228,-17,54,23.63,93809
-5,31,-260,-71,68,22,183,224,-18,51,23.59,93896
-3,32,-263,-72,68,31,185,221,-17,52,23.65,93982
-3,32,-262,-72,68,22,184,219,-19,52,23.63,94069
-4,32,-263,-71,68,27,179,224,-22,53,23.63,94155
-4,33,-262,-72,67,27,184,222,-20,51,23.69,94242
-4,31,-260,-72,67,24,184,221,-17,53,23.59,94328
-3,32,-262,-72,67,29,184,220,-21,53,23.51,94415
-2,32,-262,-72,67,24,184,223,-20,53,23.45,94501
-3,32,-261,-72,68,27,184,224,-21,53,23.51,94588
-3,32,-263,-71,66,27,184,218,-23,52,23.45,94674
-5,33,-264,-71,68,24,182,223,-20,52,23.57,94761
-3,32,-260,-72,67,28,184,222,-17,53,23.47,94848
-3,32,-262,-72,68,24,185,220,-21,55,23.47,94935
-3,32,-263,-71,68,26,183,222,-18,52,23.47,95021
-5,32,-262,-71,68,26,183,222,-18,55,23.47,95108
-4,33,-262,-72,68,25,180,219,-20,52,23.41,95194
-3,31,-264,-72,67,27,182,224,-18,52,23.45,95281
-5,34,-263,-72,68,24,185,220,-16,52,23.53,95368
-4,33,-262,-72,67,26,182,218,-15,53,23.57,95454
-3,31,-262,-72,68,26,184,220,-18,52,23.51,95541
-3,31,-262,-72,68,25,181,220,-18,51,23.51,95627
-4,31,-265,-73,68,27,181,219,-19,53,23.45,95714
-3,32,-262,-72,68,25,182,221,-18,55,23.59,95800
-3,32,-264,-72,67,26,183,219,-18,55,23.57,95887
-2,31,-266,-72,67,26,182,221,-18,54,23.51,95973
-4,31,-261,-71,67,25,187,223,-19,84,23.59,96060
-4,31,-264,-71,67,27,185,221,-15,52,23.65,96146
-3,32,-265,-71,67,25,185,220,-22,53,23.53,96233
-5,33,-260,-71,66,26,184,222,-19,53,23.53,96319
-5,31,-264,-72,67,26,184,220,-20,55,23.51,96406
-5,31,-261,-71,67,25,183,218,-17,55,23.63,96492
-3,32,-252,-73,68,26,177,217,-19,52,23.47,96579
-5,32,-263,-72,68,26,182,220,-19,53,23.63,96665
-5,32,-268,-73,69,26,181,218,-19,55,23.59,96752
-6,35,-262,-72,68,27,181,220,-17,51,23.53,96838
-4,32,-261,-73,68,26,184,224,-19,51,23.45,96925
-3,32,-262,-73,68,26,183,223,-19,53,23.59,97011
-4,32,-261,-72,68,26,183,224,-19,55,23.59,97098
-4,32,-263,-72,68,26,185,221,-21,55,23.47,97184
-4,33,-263,-71,68,27,183,223,-18,51,23.51,97271
-3,32,-261,-71,67,25,185,220,-18,52,23.41,97357
-3,31,-263,-72,68,26,181,222,-19,53,23.63,97444
-5,33,-260,-71,67,26,183,219,-21,52,23.79,97530
-3,31,-260,-71,67,26,183,221,-19,51,23.63,97617
-4,30,-266,-71,66,26,183,220,-20,53,23.47,97703
-4,32,-263,-71,66,26,185,220,-17,50,23.47,97790
-3,32,-263,-71,67,26,184,222,-20,53,23.47,97878
-3,30,-262,-72,67,26,183,220,-21,55,23.47,97964
-5,32,-262,-71,67,26,181,218,-20,52,23.51,98051
-5,32,-265,-72,67,25,181,218,-20,54,23.63,98137
-5,32,-264,-71,67,25,177,221,-20,53,23.65,98224
-6,32,-266,-71,67,26,180,218,-18,51,23.53,98310
-5,33,-261,-72,68,26,184,220,-20,55,23.65,98397
-5,33,-261,-72,67,26,178,218,-17,54,23.63,98483
-6,32,-262,-72,68,26,181,220,-19,51,23.63,98570
-4,31,-263,-72,68,26,179,220,-20,54,23.53,98656
-4,32,-262,-72,68,26,175,218,-19,52,23.53,98743
-4,33,-263,-72,68,26,181,222,-17,51,23.59,98829
-4,31,-262,-71,67,25,180,224,-20,51,23.59,98916
-3,32,-263,-72,67,26,181,220,-18,54,23.63,99002
-3,33,-262,-71,67,26,184,219,-17,51,23.63,99089
-3,32,-264,-72,67,26,182,220,-20,54,23.59,99175
-4,31,-265,-72,68,26,180,220,-18,51,23.59,99262
-4,33,-263,-72,68,26,183,222,-14,52,23.71,99348
-5,32,-264,-71,68,26,180,221,-20,53,23.59,99435
-2,33,-261,-72,67,26,185,222,-18,52,23.57,99521
-4,32,-265,-72,67,26,183,221,-19,54,23.63,99608
-8,33,-262,-72,67,23,136,313,110,53,23.65,99694
-9,32,-245,-69,67,26,214,161,96,55,23.63,99781
-4,29,-254,-71,69,18,223,83,-7,52,23.87,99867
-10,30,-256,-71,67,30,201,197,50,54,23.87,99954
-3,37,-275,-71,67,32,190,179,10,54,23.63,100040
-4,35,-267,-73,66,19,197,183,-58,52,23.59,100127
-7,41,-268,-73,67,36,156,235,-58,52,23.45,100214
-8,48,-273,-72,67,20,189,246,-7,52,23.35,100300
-17,30,-275,-74,69,28,162,244,-18,51,23.27,100387
-47,56,-238,-64,73,29,149,272,-46,53,23.21,100473
-6,27,-301,-71,70,21,171,204,-11,51,23.03,100560
-68,53,-244,-74,68,33,167,196,26,52,23.15,100647
9,56,-262,-74,64,23,174,227,-11,53,23.15,100733
-19,-6,-140,-105,57,35,201,176,16,51,23.05,100820
-30,61,-234,-82,67,21,190,198,-14,53,22.95,100907
-14,2,-191,-52,72,33,180,203,-40,56,23.05,100994
-4,49,-314,-72,68,25,179,185,-19,53,23.15,101080
-66,-15,-151,-65,70,30,200,196,-80,54,23.03,101167
-1,2,-152,-73,67,24,173,198,-7,55,23.03,101254
-48,-31,-41,-65,67,41,172,197,-20,50,22.93,101340
-11,-7,-185,-76,68,22,182,216,-41,52,22.93,101427
-37,90,-256,-74,63,36,180,208,-54,48,23.09,101513
92,46,-276,-81,60,27,165,246,-74,52,22.89,101600
-14,65,-146,-80,67,33,174,218,-17,51,22.87,101687
90,88,-400,-37,75,35,195,207,-16,50,22.93,101773
62,28,-286,-80,60,30,171,246,-25,51,22.95,101860
-20,29,-465,-56,74,46,193,212,-12,52,22.87,101946
-16,19,-134,-33,76,31,200,318,-76,53,22.81,102033
-2,-79,-361,-84,64,27,194,120,57,50,22.83,102120
-22,16,-345,-106,57,29,163,263,9,52,22.83,102206
-50,55,-298,-73,60,29,214,195,-34,53,22.75,102293
-23,61,-379,-54,74,32,186,220,-57,53,22.81,102379
4,53,70,-42,78,43,185,304,-6,54,22.83,102466
-1,-19,-180,-4,92,36,165,276,-40,51,22.81,102552
-75,126,-395,-100,49,69,185,229,-21,49,22.81,102639
-5,74,121,-94,49,65,173,170,-19,51,22.87,102726
-59,80,170,-36,87,61,185,146,-29,52,22.77,102812
11,-2,-394,-121,50,58,171,126,-31,53,22.77,102899
-108,-21,-396,-28,81,64,179,217,-46,52,22.87,102985
81,16,-156,-102,49,73,167,226,-52,50,22.77,103072
55,-1,-503,-57,68,67,186,189,-21,51,22.71,103159
-37,76,-243,-35,79,59,163,182,32,50,22.87,103245
-31,19,-511,-38,75,49,182,303,-22,53,22.69,103332
-104,13,-512,-41,79,22,192,206,-24,52,22.83,103419
51,47,7,-93,64,-25,172,181,-3,55,22.81,103505
-27,40,-435,-110,66,1,190,206,39,51,22.63,103592
48,46,-260,-10,92,-32,182,207,-27,54,22.63,103678
-30,55,-121,-133,54,-33,199,186,-63,52,22.47,103766
-47,49,-511,-40,96,-65,159,205,2,52,22.53,103852
-143,38,-475,-66,75,-54,200,206,-130,53,22.53,103939
-39,41,-232,-38,92,-61,140,218,14,53,22.59,104026
98,71,-117,-70,76,-62,170,168,-34,52,22.41,104112
-47,43,-385,-82,67,-42,205,181,-48,51,22.41,104199
99,-24,151,-73,76,-8,178,144,8,51,22.43,104286
41,82,-504,-108,52,7,172,235,-30,53,22.43,104372
9,79,-127,-38,74,25,196,163,-37,47,22.25,104459
88,75,-208,-59,65,56,178,80,-69,51,22.25,104545
110,26,11,-64,63,105,163,157,65,53,22.23,104632
89,99,-291,-124,28,131,194,182,-91,53,22.31,104719
135,18,31,-132,30,157,173,270,42,48,22.13,104805
121,49,-130,-79,37,138,159,302,-1,50,22.17,104892
86,-43,5,41,80,131,226,-3,-58,45,22.19,104978
132,-16,-370,-19,29,148,152,67,105,48,22.19,105065
50,128,-102,-113,32,169,202,66,-67,47,22.13,105152
74,23,390,-49,94,154,215,-16,18,48,22.25,105238
-132,-19,-254,-105,51,171,210,352,-149,45,22.13,105325
-185,-66,-428,-7,77,127,252,70,-22,47,22.31,105412
115,40,-506,-16,37,95,185,129,25,45,22.41,105498
-83,23,-363,101,73,44,206,169,-54,40,22.35,105585
-23,21,-512,124,71,26,179,204,-126,42,22.23,105672
-56,13,-512,61,59,36,179,96,-14,40,22.23,105758
-60,-80,-512,58,11,-11,170,123,13,45,22.23,105845
-68,43,-193,-5,-70,-64,104,150,22,43,22.31,105932
64,-89,-134,-77,-34,-75,136,102,39,44,22.11,106018
-10,82,-512,6,98,-68,155,189,-55,44,22.35,106105
20,30,-285,109,206,-90,124,103,37,34,22.25,106191
125,-16,-512,-95,195,-104,99,151,35,35,22.23,106278
-36,50,110,-257,107,-113,185,141,36,43,22.31,106365
-59,4,-359,-384,-38,-139,104,203,34,45,22.29,106452
-37,-28,-315,-98,49,-183,179,82,81,47,22.29,106539
-90,60,-12,-10,47,-150,119,156,68,46,22.29,106626
-103,-9,-71,30,38,-136,166,107,90,42,22.35,106712
-59,30,-276,80,172,-98,91,207,59,46,22.35,106799
-81,46,100,-76,238,-89,164,144,36,47,22.37,106886
12,24,-64,-138,109,-119,146,43,78,50,22.37,106972
-44,-38,189,0,-77,-123,122,112,110,54,22.41,107059
13,32,273,-93,-21,-92,73,284,53,63,22.37,107146
5,28,-86,-171,91,-75,177,102,80,75,22.25,107232
6,33,-156,-78,224,-61,149,132,36,83,22.25,107319
1,-38,10,-7,181,-75,71,238,58,88,22.19,107405
185,29,159,-13,79,-84,62,234,32,98,22.17,107492
0,59,-293,-124,13,-73,93,153,0,119,22.13,107578
-7,5,-196,-155,51,-53,96,116,120,146,22.23,107665
-92,-14,-512,-1,110,-76,108,-97,141,144,22.05,107752
-48,69,-61,95,109,-103,152,153,34,148,22.13,107838
-40,35,171,-44,170,-75,69,192,113,189,22.11,107925
122,78,-496,-330,140,-63,163,218,55,306,22.11,108012
-106,-24,-82,-543,96,-46,183,122,15,0,22.19,108098
-235,-19,-218,-397,-258,-258,113,97,132,2160,22.07,108185
40,67,97,-140,98,-63,179,204,82,2149,22.17,108272
-96,-20,-512,83,74,-48,165,175,86,0,22.23,108359
35,-95,-512,383,162,-59,121,139,129,443,22.17,108445
-77,85,-512,315,208,-38,201,142,44,324,22.23,108532
-44,-53,-512,77,121,-16,119,74,55,321,22.37,108619
76,116,-282,-133,7,-12,112,133,-53,369,22.37,108705
77,67,-43,-212,-96,-3,185,125,124,431,22.31,108792
-30,-5,-290,-58,-86,-1,165,199,63,446,22.53,108879
-79,-24,-512,-132,-251,2,129,229,101,479,22.41,108966
-52,51,-86,-267,-402,22,175,128,153,0,22.29,109052
-113,-72,-323,-515,-421,41,204,77,109,0,22.51,109139
72,75,-129,-307,-74,90,153,117,205,0,22.57,109227
-99,-22,-371,75,528,140,141,66,139,0,22.63,109313
-128,3,-512,399,874,163,124,86,92,374,22.65,109400
88,-43,19,492,689,147,167,115,92,252,22.65,109487
53,130,-512,109,115,130,126,90,54,235,22.69,109573
39,-19,-342,-279,-234,128,126,31,106,290,22.59,109660
-105,38,-27,-405,-373,115,183,22,66,385,22.59,109747
12,7,-475,-291,-115,154,268,104,-75,352,22.53,109834
243,62,119,108,387,167,176,175,63,257,22.43,109921
-70,2,17,232,472,211,71,122,105,200,22.57,110007
-119,44,-512,92,248,235,156,185,-11,209,22.53,110094
-23,179,-234,-142,1,247,168,54,49,275,22.53,110181
79,120,-512,-346,-118,250,155,122,10,419,22.51,110268
64,-36,-29,-239,-20,251,156,65,-9,482,22.65,110354
-147,52,-221,-91,132,285,144,38,90,447,22.43,110441
-117,74,-512,144,254,271,109,121,32,391,22.43,110528
-47,147,72,67,122,270,207,76,3,424,22.31,110614
2,146,-512,-251,-170,262,169,135,-19,0,22.65,110701
-20,95,-512,-544,-333,244,136,117,-71,0,22.65,110788
-67,-126,-70,-682,-315,243,250,154,61,0,22.57,110875
92,17,-228,-426,11,290,321,200,-93,0,22.57,110961
-257,149,-512,254,343,296,227,169,8,0,22.65,111048
109,-71,-339,512,433,297,240,128,36,0,22.71,111135
61,-44,-471,537,236,308,245,140,-26,0,22.81,111221
-170,16,-360,216,-196,290,190,74,-24,0,23.03,111308
-113,95,-512,52,-357,266,124,42,26,565,22.93,111395
132,74,-134,-62,-292,304,88,-5,92,586,23.05,111481
-75,81,181,-11,-36,335,176,57,54,0,23.21,111568
-87,-31,-406,-41,166,366,136,115,53,0,23.21,111655
198,182,-512,-86,220,402,171,291,-113,0,23.11,111741
-216,-51,-275,-183,148,410,164,15,82,0,23.21,111828
-60,-43,-126,-257,13,407,196,78,-39,0,23.27,111916
104,20,-166,-130,-55,397,212,82,-76,0,23.27,112002
134,228,-180,-24,-77,403,209,-150,41,0,23.45,112089
-77,100,-512,165,-46,384,207,117,-58,0,23.47,112176
-62,-9,-512,171,-52,381,188,65,-103,0,23.35,112263
180,112,-512,-70,-104,388,205,-12,-51,0,23.47,112349
6,149,-467,-397,-227,397,222,130,-57,0,23.47,112436
99,54,135,-241,-207,400,208,244,-59,0,23.47,112523
-114,60,-278,95,-9,412,197,104,-39,0,23.45,112609
183,98,245,303,259,428,135,200,-59,0,23.41,112696
-87,105,-203,291,374,448,112,155,-32,0,23.41,112783
151,61,146,56,208,445,127,181,-54,0,23.35,112869
26,103,-416,-188,-43,432,125,215,-90,0,23.41,112956
-193,50,-512,-332,-177,446,202,153,-123,0,23.39,113043
16,50,-376,-185,-68,447,106,204,-130,0,23.39,113130
24,5,65,32,150,453,184,157,-189,0,23.33,113216
-104,-17,-512,116,211,468,96,225,-124,742,23.41,113303
55,130,-408,73,165,455,130,52,-79,719,23.45,113390
-9,61,-512,-81,30,452,43,149,-96,0,23.39,113476
14,-12,-315,-368,-77,464,92,169,-124,841,23.45,113563
-153,68,-233,-560,-92,462,130,154,-113,759,23.65,113650
-61,40,-437,-536,-90,452,248,163,-217,1489,23.51,113737
129,62,-400,-77,-100,420,274,147,-341,1098,23.51,113824
-74,55,-512,524,86,397,95,179,-128,1321,23.35,113910
-13,109,-477,601,302,416,125,206,-167,0,23.69,113997
-109,31,-125,313,285,450,108,85,-143,0,23.39,114084
-133,-30,265,-159,-18,455,19,292,-217,1025,23.51,114171
48,49,-469,-413,-305,443,59,194,-203,969,23.35,114258
2,-53,-221,-310,-255,430,55,201,-202,975,23.33,114344
132,44,-342,-141,-32,441,24,257,-135,1025,23.35,114432
122,5,-5,213,230,422,69,130,-150,908,23.35,114519
-140,23,-499,212,221,434,29,211,-208,734,23.35,114606
-33,53,194,69,92,436,-9,198,-145,723,23.17,114692
60,135,-252,-180,-82,430,21,145,-248,856,23.09,114779
-58,41,-433,-215,-117,428,-31,175,-116,885,23.15,114866
-65,62,-512,-268,-72,430,-15,147,-120,898,23.05,114953
83,7,222,30,145,410,20,215,-137,913,23.03,115039
-93,90,-402,136,148,397,9,173,-161,509,23.09,115126
109,99,-31,241,-19,366,-43,195,-159,296,22.95,115213
135,50,-93,8,-40,376,-42,164,-167,219,22.95,115300
-79,9,-279,-240,-18,373,-51,279,-184,124,22.99,115386
71,53,-253,854,1534,434,-31,336,-191,163,22.81,115473
51,170,-512,114,454,319,-36,277,-304,75,22.75,115560
-82,15,252,1,-586,276,-51,339,-267,47,22.83,115647
5,131,-320,-12,28,284,-42,325,-276,57,22.69,115733
-1,106,-475,-97,11,290,-36,315,-262,60,22.75,115820
16,109,-300,-56,26,255,-37,327,-254,57,22.71,115907
-35,83,-280,-64,44,231,-39,337,-261,55,22.69,115993
-93,80,-266,-97,53,186,-39,338,-262,55,22.69,116080
-92,55,-448,-82,49,120,-45,344,-263,56,22.59,116167
-60,67,-153,-77,63,65,-43,346,-260,57,22.57,116253
-43,62,-194,-82,62,19,-43,346,-260,59,22.59,116340
-9,32,-298,-75,66,32,-29,335,-249,57,22.51,116426
-7,40,-286,-70,69,34,-25,320,-253,54,22.53,116513
