Acc X,Acc Y,Acc Z,Gyro X,Gyro Y,Gyro Z,Compass X,Compass Y,Compass Z,Lidar,Temperature,Time
5,31,-261,-70,70,23,58,114,-192,46,23.65,40146
5,29,-261,-70,71,23,57,112,-192,47,23.65,40232
3,30,-262,-70,70,22,58,112,-190,47,23.65,40320
4,30,-262,-70,70,23,57,113,-194,46,23.65,40406
4,30,-262,-70,70,23,58,113,-193,47,23.71,40493
5,31,-263,-70,70,22,60,113,-194,47,23.63,40579
4,31,-262,-70,71,23,58,114,-191,46,23.71,40666
4,32,-263,-70,70,22,61,114,-195,47,23.69,40752
5,31,-262,-70,71,23,58,113,-193,48,23.63,40839
4,29,-263,-70,71,22,57,113,-192,45,23.75,40925
5,29,-264,-70,71,23,57,113,-193,48,23.69,41012
4,30,-263,-69,70,23,53,111,-194,48,23.65,41098
4,30,-262,-70,71,22,56,115,-194,47,23.65,41185
5,30,-262,-70,70,23,56,114,-191,48,23.75,41271
2,30,-263,-70,71,22,60,116,-193,49,23.65,41358
4,30,-263,-70,70,22,57,114,-194,45,23.65,41444
4,30,-262,-71,71,22,57,110,-192,49,23.65,41531
4,30,-264,-70,71,23,58,114,-194,48,23.69,41617
5,29,-264,-70,71,23,59,112,-192,50,23.71,41704
4,30,-262,-70,71,23,58,112,-195,44,23.71,41790
5,31,-265,-70,70,22,57,113,-196,48,23.71,41877
4,31,-263,-70,70,23,60,113,-192,48,23.69,41963
4,31,-261,-69,71,23,57,113,-193,46,23.71,42050
5,30,-263,-70,70,23,58,113,-192,48,23.75,42136
4,30,-263,-70,70,22,56,114,-192,48,23.65,42223
4,30,-262,-70,71,22,56,112,-190,54,23.71,42309
5,31,-262,-70,70,23,58,112,-192,50,23.75,42396
3,31,-262,-70,70,22,57,114,-190,48,23.79,42482
5,31,-262,-69,71,23,57,114,-194,46,23.79,42569
5,30,-264,-70,70,22,55,115,-194,45,23.65,42655
5,30,-264,-70,70,22,56,111,-192,46,23.69,42742
4,29,-264,-70,69,22,57,113,-191,47,23.69,42828
4,29,-264,-70,70,23,59,110,-193,47,23.71,42915
5,30,-263,-70,70,22,56,115,-193,50,23.81,43001
4,29,-262,-70,70,23,59,116,-191,49,23.81,43088
4,30,-264,-69,70,23,59,113,-195,47,23.81,43174
3,31,-261,-70,70,23,58,113,-192,45,23.81,43261
4,30,-264,-70,70,23,57,113,-192,48,23.69,43347
4,30,-263,-70,70,23,60,114,-194,47,23.69,43435
5,30,-262,-70,70,22,58,114,-192,48,23.79,43521
4,30,-262,-70,69,24,60,114,-191,46,23.65,43608
4,30,-265,-70,70,22,58,113,-192,47,23.79,43694
5,29,-265,-70,70,23,62,114,-193,49,23.63,43781
4,31,-262,-70,71,23,60,113,-193,46,23.75,43867
5,30,-262,-70,70,23,60,114,-192,50,23.75,43954
4,30,-262,-71,71,22,58,113,-190,48,23.71,44040
4,29,-262,-70,70,23,57,112,-189,50,23.65,44127
4,30,-264,-70,71,23,59,114,-192,47,23.69,44213
5,30,-264,-70,70,23,56,116,-192,46,23.75,44300
4,30,-263,-70,70,23,58,114,-194,49,23.69,44386
5,30,-264,-70,71,23,57,112,-192,46,23.65,44473
3,31,-261,-70,71,23,57,112,-193,44,23.69,44559
3,31,-264,-70,70,23,57,112,-192,47,23.69,44646
5,30,-263,-69,70,23,59,112,-193,47,23.69,44733
5,30,-263,-70,70,23,56,113,-193,47,23.69,44819
5,29,-263,-70,70,23,58,115,-190,45,23.85,44906
4,30,-262,-70,71,23,56,113,-193,44,23.71,44992
5,29,-260,-70,70,23,57,115,-194,48,23.71,45079
4,31,-262,-70,70,23,57,113,-191,49,23.79,45165
4,32,-262,-70,70,23,56,112,-193,47,23.69,45252
6,30,-261,-71,70,23,57,112,-189,48,23.65,45338
5,30,-261,-70,70,22,57,115,-192,46,23.65,45425
4,30,-262,-70,71,23,58,114,-192,45,23.75,45511
4,30,-262,-70,70,22,58,115,-191,45,23.65,45598
4,29,-261,-70,70,23,54,111,-191,49,23.69,45684
5,29,-263,-70,70,23,59,113,-191,48,23.79,45771
4,31,-261,-70,71,23,56,112,-191,47,23.79,45857
5,30,-262,-70,70,23,56,113,-193,48,23.69,45944
3,30,-260,-70,71,23,58,113,-195,46,23.69,46030
3,31,-262,-70,70,23,58,114,-194,46,23.69,46117
5,29,-262,-70,70,23,59,115,-191,48,23.59,46203
4,29,-263,-70,70,23,58,113,-193,50,23.71,46290
3,30,-262,-70,70,23,57,114,-190,48,23.69,46376
4,30,-262,-70,70,23,60,111,-191,50,23.59,46464
4,30,-266,-70,70,23,58,113,-192,48,23.71,46550
4,30,-262,-70,70,23,58,116,-193,46,23.75,46637
4,30,-262,-70,70,22,57,115,-194,48,23.75,46723
4,30,-265,-70,70,22,57,114,-192,50,23.75,46810
4,31,-263,-70,70,23,59,114,-193,46,23.65,46896
4,31,-261,-70,70,23,57,115,-191,47,23.63,46983
4,30,-264,-70,70,22,57,115,-192,48,23.65,47069
4,31,-264,-70,70,23,58,112,-196,47,23.79,47156
4,30,-262,-70,70,23,58,111,-194,47,23.81,47242
4,31,-263,-70,70,23,58,111,-191,47,23.81,47329
5,30,-263,-70,70,23,57,116,-194,48,23.79,47415
4,31,-264,-70,70,23,61,113,-193,47,23.69,47502
3,31,-262,-70,70,23,59,112,-191,44,23.69,47588
3,30,-264,-70,70,23,58,115,-192,49,23.69,47675
4,32,-262,-70,70,23,58,111,-190,47,23.87,47761
5,30,-263,-70,70,23,58,113,-193,46,23.75,47848
5,31,-261,-70,70,22,60,114,-191,51,23.79,47934
5,29,-264,-70,70,23,59,115,-191,46,23.85,48021
5,29,-264,-69,70,22,59,114,-190,49,23.79,48107
3,31,-263,-70,70,23,58,114,-191,44,23.79,48194
4,31,-263,-70,70,23,59,113,-189,50,23.79,48280
5,30,-263,-70,70,22,57,113,-192,50,23.71,48367
4,31,-263,-70,70,23,56,114,-188,46,23.79,48453
3,31,-263,-70,70,23,60,114,-192,48,23.79,48540
6,32,-264,-70,69,23,59,112,-192,50,23.81,48626
4,31,-258,-70,70,23,58,114,-189,48,23.87,48713
3,30,-261,-70,70,23,58,111,-192,47,23.81,48799
4,31,-262,-70,70,22,56,112,-191,46,23.79,48886
3,31,-266,-69,71,23,57,113,-193,48,23.79,48972
3,30,-262,-2,-258,-258,58,112,-191,46,23.87,49059
3,31,-265,-70,70,22,56,113,-192,46,23.81,49146
4,30,-262,-71,70,23,62,113,-190,48,23.75,49232
5,32,-266,-70,70,24,60,111,-191,48,23.85,49319
3,30,-259,-70,70,22,57,113,-191,47,23.85,49405
4,30,-263,-69,71,22,59,111,-191,48,24.05,49492
3,30,-260,-70,70,24,60,115,-191,46,23.81,49579
3,30,-263,-70,70,21,57,111,-189,49,23.75,49666
4,29,-265,-70,70,22,60,112,-193,49,23.75,49752
4,30,-261,-70,70,24,57,112,-192,44,23.81,49839
4,30,-265,-70,70,23,59,112,-188,50,23.79,49925
4,31,-261,-70,70,22,58,111,-191,46,23.79,50012
3,31,-265,-70,70,23,57,111,-187,48,23.87,50098
3,31,-263,-70,70,24,57,114,-191,46,23.81,50185
3,31,-265,-70,70,21,58,114,-191,46,23.75,50271
3,31,-261,-70,70,22,59,111,-192,46,23.69,50358
4,30,-262,-69,70,25,56,112,-192,46,23.69,50444
3,31,-263,-69,70,21,55,110,-189,49,23.85,50531
4,30,-261,-70,70,22,59,112,-194,48,23.87,50617
3,29,-264,-69,70,23,56,112,-192,47,23.81,50704
5,32,-262,-70,70,24,54,111,-194,47,23.81,50790
4,31,-264,-70,70,21,58,112,-191,47,23.79,50877
4,29,-265,-69,70,23,60,114,-193,45,23.81,50963
4,30,-264,-70,70,24,60,111,-190,48,23.85,51050
3,30,-265,-69,70,22,58,113,-191,51,23.97,51136
4,30,-262,-70,70,22,56,114,-191,49,23.97,51223
3,31,-263,-70,70,23,59,114,-192,46,23.85,51309
4,31,-263,-70,70,23,55,111,-192,47,23.93,51396
5,30,-264,-70,70,23,55,114,-190,47,23.79,51482
4,31,-261,-70,71,22,58,113,-191,48,23.85,51569
3,29,-263,-70,70,23,57,114,-189,51,23.79,51655
4,30,-263,-70,70,23,58,113,-192,47,23.87,51742
4,30,-264,-70,70,22,58,112,-190,47,23.81,51828
3,29,-262,-70,70,23,56,111,-193,48,23.81,51915
4,33,-262,-70,70,24,60,112,-190,46,23.79,52001
3,31,-262,-71,70,22,59,115,-191,47,23.69,52088
3,30,-257,-70,70,23,62,112,-190,47,23.75,52174
3,31,-258,-71,69,23,59,112,-191,48,23.81,52261
3,32,-263,-71,71,22,57,114,-190,47,23.75,52347
3,31,-263,-70,70,22,57,111,-194,47,23.81,52434
4,31,-259,-71,70,24,59,113,-192,47,23.87,52520
4,30,-261,-68,70,22,57,114,-194,49,23.79,52608
3,31,-259,-70,70,22,56,113,-191,49,23.79,52694
4,29,-262,-70,70,24,57,113,-193,47,23.79,52781
4,31,-263,-70,71,22,59,113,-191,51,23.79,52867
3,32,-265,-69,70,22,58,112,-189,46,23.91,52954
3,30,-263,-70,70,23,59,114,-190,50,23.85,53040
4,31,-264,-70,70,22,57,113,-191,48,23.79,53127
4,30,-263,-70,70,22,59,113,-191,47,23.71,53213
4,28,-263,-70,70,23,61,112,-193,46,23.71,53300
3,31,-265,-70,70,21,61,116,-191,45,23.71,53386
5,29,-266,-70,71,22,59,111,-190,49,23.75,53473
4,31,-260,-70,70,23,59,111,-191,48,23.69,53560
4,31,-264,-71,70,22,60,108,-191,50,23.81,53646
4,31,-264,-69,70,22,60,115,-191,45,23.75,53733
3,31,-267,-70,70,22,59,111,-187,49,23.79,53819
3,30,-267,-70,70,22,57,113,-191,48,23.63,53906
4,30,-261,-70,70,22,59,114,-191,48,23.71,53992
4,30,-263,-70,70,23,58,115,-191,49,23.71,54079
5,30,-262,-70,70,23,57,117,-194,47,23.59,54165
4,30,-265,-70,70,23,59,113,-190,50,23.69,54252
4,30,-265,-70,70,23,57,114,-190,49,23.63,54338
4,47,-259,-70,70,24,58,110,-190,46,23.75,54425
15,-1,-256,-70,71,19,58,112,-194,47,23.71,54511
4,32,-263,-69,70,26,63,114,-192,49,23.71,54598
3,31,-263,-70,70,21,62,113,-191,48,23.69,54684
4,30,-263,-70,70,24,56,118,-192,47,23.69,54771
5,31,-261,-70,70,26,62,115,-192,47,23.65,54857
5,30,-264,-70,71,20,60,114,-190,47,23.75,54944
3,31,-262,-70,70,22,60,114,-191,47,23.81,55030
4,31,-265,-70,70,26,60,114,-187,46,23.79,55117
5,30,-264,-71,70,21,64,111,-189,47,23.75,55203
3,29,-263,-71,70,21,60,114,-189,48,23.75,55290
4,30,-262,-70,70,26,63,113,-192,47,23.79,55376
5,31,-262,-71,70,23,60,112,-190,48,23.69,55463
4,31,-262,-70,70,21,61,112,-193,47,23.69,55549
4,30,-262,-70,70,23,61,113,-192,47,23.63,55636
4,29,-263,-70,70,25,63,112,-189,49,23.65,55723
3,32,-263,-70,70,21,62,113,-192,45,23.57,55810
4,31,-264,-71,70,22,61,114,-194,48,23.63,55896
4,29,-262,-72,71,24,61,110,-190,50,23.59,55983
5,29,-264,-69,69,22,62,115,-189,45,23.57,56069
4,30,-253,-71,71,21,61,112,-191,46,23.81,56156
4,32,-259,-70,70,24,61,113,-188,44,23.81,56242
4,30,-264,-70,70,22,64,115,-190,45,23.71,56329
4,30,-261,-70,70,22,59,111,-190,46,23.57,56415
4,31,-262,-70,70,24,61,113,-191,45,23.69,56502
3,31,-264,-70,70,23,60,113,-189,50,23.63,56588
-2,19,-254,-70,70,22,62,112,-194,49,23.59,56675
3,-36,-252,-71,70,21,60,110,-179,50,23.71,56761
4,31,-263,-70,70,22,60,110,-187,50,23.63,56848
3,31,-259,-70,70,25,59,112,-190,45,23.63,56934
5,31,-265,-70,70,25,59,114,-192,51,23.69,57021
6,30,-295,-72,70,18,65,114,-185,46,23.57,57107
3,29,-263,-69,70,24,64,115,-187,47,23.63,57194
2,30,-257,-70,70,27,63,114,-190,48,23.65,57280
3,31,-276,-70,70,20,63,114,-191,47,23.65,57367
2,30,-265,-70,70,22,61,113,-190,47,23.69,57453
1,28,-275,-67,71,31,59,110,-189,48,23.71,57540
6,29,-264,-71,71,27,63,111,-190,46,23.71,57626
3,32,-250,-70,69,23,63,112,-185,48,23.57,57713
7,25,-258,-70,63,43,61,115,-192,48,23.53,57799
15,14,-254,-73,62,146,61,115,-193,47,23.71,57886
11,25,-272,-79,35,317,59,113,-193,48,23.63,57973
2,28,-283,-75,24,403,53,116,-200,50,23.71,58059
-1,43,-280,-72,26,452,44,116,-212,49,23.87,58146
-23,39,-315,-79,31,399,43,116,-215,49,23.79,58232
-21,46,-207,-71,56,136,39,114,-218,49,23.69,58319
9,37,-241,-72,70,29,39,118,-215,48,23.69,58406
2,29,-259,-74,72,2,37,117,-217,48,23.75,58492
2,28,-262,-69,70,34,44,113,-218,47,23.71,58579
6,33,-263,-69,70,32,42,115,-217,46,23.79,58665
3,31,-262,-72,71,8,42,114,-216,52,23.75,58752
1,29,-263,-69,70,22,40,117,-214,46,23.79,58839
-16,30,-248,-68,70,34,39,120,-212,50,23.79,58926
-16,14,-258,-71,70,17,40,114,-215,47,23.75,59012
-8,26,-261,-71,71,15,45,116,-214,50,23.75,59099
1,31,-263,-69,70,33,44,117,-216,47,23.79,59185
5,32,-262,-70,70,26,43,118,-216,48,23.75,59272
2,32,-261,-71,70,14,43,116,-212,46,23.59,59358
2,30,-263,-69,70,28,42,116,-214,48,23.65,59445
6,31,-261,-69,70,30,42,114,-212,49,23.75,59531
2,31,-262,-71,70,16,44,113,-215,45,23.59,59618
1,30,-263,-70,70,22,42,118,-211,48,23.71,59704
4,30,-261,-69,70,30,42,116,-210,45,23.71,59791
4,31,-263,-71,70,22,41,116,-209,48,23.65,59877
1,30,-262,-71,71,18,43,116,-210,46,23.75,59964
2,31,-264,-70,70,27,45,116,-209,49,23.69,60050
5,32,-264,-71,70,25,46,115,-210,48,23.71,60137
3,31,-263,-71,71,18,42,118,-207,49,23.79,60223
2,30,-264,-70,70,23,46,118,-202,48,23.69,60310
2,31,-262,-70,70,27,47,122,-197,48,23.71,60396
4,31,-263,-70,70,21,48,128,-193,49,23.71,60483
3,31,-262,-71,70,21,50,122,-195,50,23.71,60569
2,31,-264,-70,70,26,49,121,-193,51,23.69,60656
3,32,-262,-70,70,24,51,119,-200,48,23.75,60742
2,31,-263,-70,70,21,49,124,-198,48,23.79,60829
2,30,-262,-70,70,23,51,124,-196,50,23.71,60915
2,31,-263,-70,69,25,49,122,-194,47,23.75,61002
3,31,-264,-70,70,22,50,122,-197,51,23.75,61088
2,17,-253,-70,70,22,51,187,-196,49,23.75,61175
-3,-10,-259,-70,70,26,50,123,-193,50,23.63,61261
8,49,-266,-70,70,23,52,120,-199,45,23.69,61348
2,31,-261,-70,71,20,50,123,-196,48,23.75,61434
2,31,-261,-70,70,23,49,125,-198,47,23.69,61521
3,32,-262,-70,70,27,50,124,-196,47,23.69,61607
4,30,-262,-71,71,21,49,123,-197,52,23.71,61694
2,30,-263,-71,70,19,49,122,-194,47,23.71,61780
1,32,-263,-70,70,26,47,124,-193,45,23.81,61868
3,29,-262,-70,70,25,50,127,-191,48,23.81,61954
2,31,-263,-70,71,20,48,127,-195,50,23.71,62041
2,32,-260,-69,70,23,49,124,-197,50,23.57,62127
2,31,-264,-70,70,27,45,119,-200,50,23.69,62214
4,31,-264,-71,70,22,44,118,-203,47,23.59,62301
3,31,-263,-70,70,21,46,122,-201,46,23.71,62387
2,30,-262,-70,69,25,44,117,-201,46,23.57,62474
4,31,-264,-70,70,25,48,121,-201,46,23.79,62560
2,30,-263,-70,70,21,48,123,-201,50,23.79,62647
1,31,-264,-71,71,22,45,120,-196,47,23.59,62733
3,30,-263,-70,70,26,46,120,-200,49,23.79,62820
3,31,-263,-70,70,22,47,119,-198,48,23.75,62906
2,30,-261,-70,70,21,47,119,-200,47,23.59,62993
3,31,-263,-70,70,25,50,121,-200,46,23.71,63079
3,31,-263,-70,70,24,46,120,-199,48,23.71,63166
3,30,-264,-71,70,21,45,119,-200,46,23.79,63252
2,31,-262,-70,70,24,45,120,-174,47,23.79,63339
11,39,-278,-70,70,24,32,186,-202,48,23.59,63425
15,54,-268,-72,68,24,47,117,-206,49,23.63,63512
7,49,-268,-70,71,22,46,113,-195,46,23.57,63598
3,27,-261,-70,70,21,48,119,-191,48,23.85,63685
2,31,-262,-70,70,25,46,121,-199,50,23.69,63771
2,31,-264,-70,70,26,47,119,-200,47,23.87,63858
3,30,-264,-71,70,20,48,119,-199,43,23.71,63944
1,31,-264,-70,70,23,48,120,-197,48,23.71,64031
3,31,-265,-70,70,27,47,120,-197,46,23.69,64117
4,30,-262,-71,70,22,49,120,-201,47,23.81,64204
2,31,-265,-71,70,20,46,120,-201,45,23.75,64290
2,32,-262,-70,70,26,48,119,-202,48,23.75,64377
3,31,-263,-71,70,25,45,117,-202,49,23.79,64463
2,30,-261,-70,71,21,45,116,-209,47,23.85,64550
2,31,-262,-70,70,22,44,119,-209,46,23.81,64636
3,28,-275,-69,71,26,43,116,-206,50,23.79,64723
3,31,-263,-70,70,22,47,116,-210,48,23.79,64809
3,30,-260,-70,69,21,42,118,-209,47,23.71,64897
2,31,-263,-71,70,25,45,117,-208,49,23.79,64983
3,30,-264,-71,70,24,43,116,-207,46,23.63,65070
4,30,-264,-71,70,22,45,116,-209,47,23.79,65156
2,30,-263,-70,70,23,42,114,-209,47,23.87,65243
3,31,-264,-70,70,25,45,115,-210,49,23.81,65329
3,32,-266,-70,70,24,42,115,-213,46,23.87,65416
1,31,-263,-70,69,21,43,116,-211,49,23.87,65502
2,30,-252,-69,70,22,41,113,-213,46,23.81,65589
-3,28,-254,-71,70,25,47,115,-223,46,23.69,65675
12,-11,-258,-71,70,22,41,116,-211,47,23.75,65762
-14,60,-267,-71,70,22,36,115,-215,46,23.81,65849
6,36,-270,-70,70,25,50,118,-211,46,23.79,65935
4,30,-264,-70,70,24,44,115,-213,48,23.87,66022
3,31,-262,-71,70,20,41,116,-213,48,23.87,66108
2,31,-263,-70,70,24,44,117,-213,48,23.79,66195
3,31,-263,-71,69,26,42,117,-210,47,23.79,66281
3,30,-262,-71,70,21,42,116,-214,45,23.85,66368
1,29,-261,-70,70,21,41,115,-212,47,23.97,66454
2,30,-261,-71,69,27,39,115,-212,49,23.79,66541
4,31,-264,-69,70,23,42,114,-213,46,23.85,66627
3,30,-263,-71,70,21,41,114,-213,49,23.87,66714
1,30,-263,-71,70,23,41,117,-214,47,23.87,66800
2,31,-262,-70,70,24,44,115,-219,49,23.85,66887
3,31,-269,-70,70,22,43,117,-214,46,23.85,66973
2,31,-265,-70,70,22,44,115,-215,46,23.85,67060
2,31,-263,-70,70,24,40,118,-211,48,23.91,67146
4,31,-265,-71,70,24,41,115,-215,45,23.71,67233
3,32,-262,-70,70,21,42,116,-214,46,23.79,67319
1,31,-262,-70,70,24,40,115,-213,47,23.85,67406
3,30,-263,-71,70,24,39,114,-213,48,23.87,67492
2,30,-264,-70,70,22,42,116,-213,45,23.91,67579
2,31,-263,-70,70,23,44,115,-212,47,23.99,67665
3,31,-266,-70,70,25,41,118,-214,50,23.99,67752
5,18,-261,-71,70,23,41,121,-160,47,23.79,67838
11,25,-270,-70,70,22,41,114,-211,47,23.81,67926
-3,21,-260,-70,70,24,45,118,-211,48,23.75,68012
22,32,-264,-71,70,23,40,115,-216,49,23.81,68099
10,56,-265,-70,70,23,60,107,-213,47,23.87,68186
-5,25,-264,-71,70,21,63,111,-215,47,23.71,68272
2,29,-264,-70,70,22,43,116,-212,48,23.71,68359
3,30,-263,-69,70,28,42,116,-213,49,23.71,68445
3,31,-264,-71,70,21,39,114,-215,48,23.75,68532
0,31,-244,-70,71,20,42,116,-212,48,23.63,68618
2,30,-262,-70,69,27,41,114,-213,50,23.71,68705
4,32,-263,-69,70,25,44,114,-214,45,23.69,68791
2,29,-264,-71,70,19,42,115,-213,49,23.69,68878
1,31,-263,-70,70,24,43,111,-214,48,23.69,68964
2,31,-263,-70,70,27,40,116,-214,49,23.63,69051
3,31,-264,-70,70,21,43,114,-213,46,23.63,69137
2,31,-263,-71,70,21,42,115,-214,47,23.59,69224
2,31,-263,-70,69,25,40,115,-213,46,23.79,69310
2,32,-263,-70,70,23,44,115,-214,46,23.75,69397
2,31,-263,-71,69,21,39,115,-212,48,23.79,69483
2,31,-263,-71,70,24,40,116,-214,47,23.65,69570
3,32,-263,-70,70,25,43,115,-213,47,23.65,69656
2,32,-263,-70,70,22,43,117,-214,50,23.65,69743
3,32,-262,-70,70,23,45,117,-211,49,23.63,69829
3,30,-265,-70,70,24,43,114,-212,49,23.63,69916
2,32,-263,-70,70,24,42,116,-212,47,23.47,70002
11,28,-272,-70,70,22,17,243,-213,48,23.63,70089
-6,37,-256,-70,70,23,30,137,-210,47,23.57,70175
3,30,-263,-70,70,24,42,112,-214,48,23.65,70262
-13,28,-264,-70,70,22,45,104,-214,45,23.65,70348
9,64,-264,-70,70,23,40,117,-220,48,23.71,70435
0,27,-264,-70,69,23,45,110,-213,47,23.65,70522
2,31,-263,-70,70,24,42,116,-214,50,23.65,70608
2,31,-263,-70,70,22,40,114,-213,51,23.69,70695
2,29,-263,-71,70,21,39,115,-213,47,23.59,70781
2,30,-262,-70,70,26,40,115,-212,48,23.65,70868
3,32,-263,-70,70,24,39,117,-213,46,23.71,70955
2,30,-263,-71,71,20,43,114,-212,49,23.63,71042
2,30,-261,-70,70,24,45,117,-216,50,23.69,71128
2,31,-262,-69,70,25,41,113,-211,48,23.65,71215
2,32,-262,-71,70,21,42,114,-213,48,23.65,71301
3,30,-262,-70,70,22,42,118,-214,46,23.65,71388
2,32,-262,-70,70,25,41,120,-212,48,23.63,71474
3,31,-262,-70,70,24,43,118,-213,47,23.79,71561
3,29,-264,-70,70,21,41,117,-212,47,23.63,71647
3,32,-264,-70,70,24,40,119,-213,49,23.63,71734
2,31,-264,-70,70,24,44,118,-215,47,23.65,71820
3,30,-263,-70,70,23,41,116,-213,50,23.59,71907
2,31,-263,-70,70,23,45,113,-212,48,23.59,71993
3,31,-263,-70,69,24,44,118,-211,49,23.63,72080
2,31,-262,-70,70,23,41,118,-213,49,23.79,72166
2,31,-261,-71,70,22,40,115,-212,48,23.59,72253
-1,40,-267,-71,70,22,32,127,-153,45,23.69,72339
4,34,-272,-70,70,24,43,114,-211,48,23.63,72426
2,31,-263,-70,70,23,40,112,-211,49,23.69,72512
18,-2,-262,-70,70,23,41,106,-212,47,23.63,72599
2,30,-263,-70,70,23,42,119,-213,48,23.63,72685
8,17,-267,-70,70,24,44,109,-201,47,23.59,72772
-3,27,-261,-70,71,22,43,116,-206,51,23.65,72858
2,29,-262,-71,70,20,44,116,-214,50,23.75,72945
2,31,-263,-69,70,29,43,116,-213,48,23.69,73031
5,31,-263,-70,69,24,45,116,-211,47,23.63,73118
2,30,-264,-71,70,18,42,116,-216,48,23.71,73204
2,30,-262,-70,70,25,42,115,-214,47,23.65,73291
3,31,-261,-70,70,26,41,118,-210,47,23.69,73377
5,30,-264,-70,72,21,42,116,-213,48,23.69,73464
1,31,-264,-70,70,21,43,118,-210,49,23.63,73550
2,30,-262,-70,70,26,42,112,-211,48,23.71,73637
3,30,-262,-70,71,24,38,117,-212,46,23.65,73723
1,30,-262,-71,70,20,40,117,-212,48,23.71,73810
3,31,-261,-70,70,24,39,115,-211,47,23.75,73896
3,31,-262,-71,70,25,42,118,-210,49,23.69,73984
2,31,-261,-71,71,21,43,116,-210,48,23.69,74070
2,31,-263,-70,70,22,43,114,-213,47,23.69,74157
3,31,-262,-70,70,25,39,114,-211,46,23.63,74243
2,32,-260,-70,70,23,42,117,-210,46,23.71,74330
2,32,-261,-71,70,22,42,117,-212,45,23.81,74416
1,31,-262,-70,70,25,42,115,-213,45,23.59,74503
3,24,-257,-70,70,24,43,114,-216,47,23.63,74589
3,29,-267,-71,70,21,41,116,-211,46,23.63,74676
2,31,-263,-70,70,23,43,119,-212,49,23.71,74762
-14,62,-266,-70,70,26,41,107,-211,51,23.71,74849
2,31,-262,-71,70,22,42,117,-213,53,23.71,74936
-5,-2,-264,-71,71,22,35,107,-212,50,23.63,75022
0,21,-250,-69,70,25,44,115,-211,49,23.65,75109
2,33,-262,-70,70,24,42,118,-213,51,23.69,75195
5,32,-262,-70,70,22,42,115,-213,46,23.85,75282
1,31,-264,-71,70,21,41,113,-211,45,23.71,75368
3,30,-263,-70,70,25,45,115,-211,50,23.71,75455
2,32,-263,-70,70,25,39,114,-211,45,23.71,75541
2,32,-263,-2,-258,-258,41,115,-209,50,23.71,75628
3,30,-263,-70,70,23,42,115,-213,46,23.79,75714
2,31,-264,-70,69,25,43,115,-214,50,23.71,75801
3,31,-263,-70,71,22,39,116,-212,50,23.79,75887
2,31,-262,-70,69,22,40,117,-214,48,23.87,75974
3,30,-263,-70,70,24,42,113,-214,52,23.81,76060
3,31,-263,-70,70,24,44,116,-212,47,23.85,76147
2,31,-264,-70,70,22,44,115,-212,48,23.85,76233
2,31,-268,-71,70,24,42,115,-211,46,23.85,76320
3,31,-266,-69,71,24,45,115,-214,47,23.79,76406
3,27,-255,-71,71,25,42,117,-213,47,23.79,76493
2,30,-259,-70,69,22,44,117,-211,49,23.81,76579
3,30,-263,-71,70,21,42,115,-212,48,23.97,76666
1,31,-264,-70,70,25,44,116,-211,47,23.85,76752
3,41,-267,-71,70,24,16,216,-216,48,23.79,76839
2,30,-263,-71,70,21,42,115,-210,48,23.81,76925
1,31,-264,-2,-258,-258,42,119,-214,44,23.81,77012
-7,3,-260,-72,69,24,43,111,-213,47,23.87,77099
2,31,-263,-70,69,21,42,116,-214,49,23.81,77186
1,27,-254,-70,70,24,33,108,-210,49,23.87,77272
4,39,-260,-70,69,24,53,114,-214,49,23.97,77359
1,34,-270,-70,70,21,47,115,-211,49,23.85,77445
3,30,-264,-70,71,20,43,115,-210,46,23.91,77532
2,30,-264,-70,70,27,42,116,-213,47,23.81,77618
4,31,-263,-70,70,26,41,117,-212,46,23.79,77705
2,29,-263,-71,70,19,41,116,-212,47,23.79,77791
1,31,-263,-71,70,22,40,115,-213,48,23.79,77878
3,31,-248,-70,70,27,43,117,-212,48,23.79,77965
3,31,-261,-70,70,23,42,118,-212,48,23.81,78051
1,32,-274,-71,70,20,43,111,-214,48,23.87,78138
1,31,-265,-70,69,25,44,116,-211,49,23.85,78224
2,31,-262,-70,70,25,46,117,-215,49,23.81,78311
2,30,-263,-71,70,20,38,116,-217,46,23.69,78397
2,29,-262,-71,70,22,44,116,-212,49,23.69,78484
2,31,-262,-70,69,25,44,113,-212,48,23.71,78570
4,33,-263,-70,70,22,43,115,-211,48,23.87,78657
1,30,-264,-70,70,21,43,113,-211,49,23.87,78743
2,32,-262,-70,70,24,42,116,-210,45,23.71,78830
2,31,-263,-70,70,24,41,114,-213,48,23.85,78916
2,31,-263,-70,70,22,38,116,-214,47,23.71,79003
5,18,-258,-70,70,24,17,191,-212,46,23.85,79089
2,32,-265,-70,70,24,42,118,-210,48,23.85,79176
2,31,-262,-71,70,23,45,117,-205,48,23.85,79262
1,77,-267,-69,70,24,44,117,-208,48,23.69,79349
14,-6,-261,-70,70,23,43,119,-204,44,23.85,79435
2,31,-265,-70,70,24,44,117,-203,48,23.79,79522
0,1,-264,-70,70,22,46,116,-206,47,23.81,79608
7,31,-267,-70,70,22,49,118,-204,49,23.87,79695
2,30,-264,-70,71,22,44,117,-206,49,23.93,79781
3,31,-263,-69,70,25,44,116,-204,48,23.85,79868
2,32,-264,-71,70,21,45,118,-206,47,23.85,79954
1,31,-263,-70,70,22,46,116,-205,46,23.85,80041
3,32,-263,-70,70,25,44,117,-207,46,23.79,80128
