Acc X,Acc Y,Acc Z,Gyro X,Gyro Y,Gyro Z,Compass X,Compass Y,Compass Z,Lidar,Temperature,Time
-6,39,-258,-71,71,28,164,255,-230,55,23.53,38960
3,37,-270,-72,70,28,167,254,-227,52,23.65,39047
-8,32,-263,-72,71,29,168,260,-228,50,23.57,39133
-5,38,-260,-72,69,28,110,156,-336,51,23.57,39220
2,40,-272,-72,70,18,119,203,-254,49,23.51,39307
17,12,-248,-72,68,31,149,260,-233,49,23.59,39393
28,7,-276,-75,71,25,175,131,-221,49,23.59,39480
65,33,-195,-55,73,31,140,181,-260,52,23.59,39566
0,-12,-316,-79,61,43,182,185,-241,50,23.63,39653
9,33,-342,-82,63,19,132,164,-264,49,23.53,39739
9,20,-289,-78,67,39,148,192,-232,52,23.41,39826
-108,35,-512,-124,43,49,175,183,-254,51,23.41,39913
-127,49,-512,-101,54,55,140,143,-272,51,23.29,39999
-39,41,-487,-43,90,36,143,225,-194,51,23.35,40086
-142,54,-483,-51,75,50,183,170,-225,48,23.23,40173
24,89,-115,-85,57,52,140,189,-204,51,23.29,40259
92,65,-512,-117,43,62,213,219,-212,50,23.29,40346
-107,13,-451,-10,94,47,145,199,-212,50,23.33,40433
-162,11,-88,-64,76,60,167,182,-230,49,23.23,40519
-74,62,-76,-101,50,66,143,168,-236,48,23.23,40606
80,82,-363,-90,61,57,134,144,-202,49,23.15,40693
-8,44,-512,-120,75,38,151,174,-220,48,23.21,40779
-70,-10,-493,-90,57,58,172,261,-222,51,23.29,40866
4,34,-512,-67,65,60,144,250,-229,50,23.33,40952
-27,41,-456,-60,65,38,167,227,-237,50,23.27,41039
40,65,-293,-70,74,31,164,246,-240,49,23.29,41126
8,31,-224,-77,69,21,148,269,-234,50,23.41,41212
2,20,-235,-66,71,25,155,250,-229,48,23.23,41299
-17,39,-275,-77,68,33,171,244,-221,49,23.23,41385
4,30,-232,-73,68,22,164,249,-252,53,23.27,41473
5,41,-227,-77,69,27,160,244,-251,49,23.39,41559
-16,37,-275,-66,71,31,164,245,-239,49,23.23,41646
7,38,-234,-73,70,27,163,249,-238,50,23.35,41733
-22,42,-284,-72,70,27,162,248,-234,49,23.45,41819
3,47,-211,-70,70,29,161,264,-238,50,23.35,41906
0,31,-264,-73,69,28,156,250,-254,49,23.35,41992
-6,38,-276,-76,69,27,144,255,-241,46,23.35,42079
-3,54,-259,-76,70,29,152,253,-230,50,23.35,42165
-14,3,-265,-75,70,25,173,241,-236,50,23.39,42252
3,19,-271,-73,70,26,159,249,-239,51,23.35,42339
-17,24,-277,-73,70,30,158,242,-236,49,23.47,42425
-8,32,-264,-72,71,27,160,286,-221,48,23.47,42512
9,40,-244,-71,70,26,170,239,-260,47,23.47,42598
-5,19,-280,-72,71,28,161,249,-236,50,23.47,42685
0,23,-278,-70,71,29,159,262,-229,53,23.47,42771
2,30,-272,-70,72,25,149,219,-229,50,23.45,42858
-17,16,-314,-74,70,23,154,198,-217,50,23.53,42945
-25,31,-259,-67,71,30,202,82,-191,49,23.47,43031
35,12,-58,-49,74,26,115,274,-260,49,23.53,43118
17,71,-169,-46,76,28,135,212,-228,52,23.57,43204
92,18,-86,-93,56,38,144,228,-136,53,23.45,43291
103,89,-68,-85,58,54,119,179,-219,49,23.45,43377
-40,34,-424,-78,65,59,142,216,-241,48,23.45,43464
-13,-23,-187,-78,57,68,140,134,-162,51,23.35,43551
-70,-3,-508,-68,78,51,146,164,-256,50,23.41,43637
-32,46,-381,-95,56,70,122,196,-217,52,23.41,43724
-28,78,-281,-53,67,58,153,236,-225,50,23.27,43810
9,16,-268,-63,73,56,147,254,-231,51,23.27,43897
-41,30,-229,-64,72,30,153,260,-240,52,23.29,43984
1,42,-330,-76,70,20,152,252,-238,49,23.27,44070
-7,17,-238,-67,70,35,153,258,-239,52,23.41,44157
-4,21,-269,-74,69,27,157,257,-239,49,23.41,44243
-3,40,-253,-73,70,18,156,256,-239,52,23.39,44331
-20,41,-267,-71,70,33,159,253,-238,49,23.51,44418
-5,33,-258,-74,71,30,153,261,-241,52,23.33,44504
-14,28,-261,-71,70,20,161,258,-238,49,23.39,44591
-8,37,-254,-74,69,32,155,257,-239,52,23.59,44677
1,37,-253,-70,71,31,157,255,-240,48,23.41,44764
-5,31,-289,-75,69,22,158,256,-238,53,23.39,44850
-4,32,-262,-69,71,27,159,255,-237,51,23.39,44937
-4,31,-263,-72,70,32,157,253,-237,53,23.39,45024
-7,32,-267,-72,70,24,158,254,-239,51,23.65,45110
-6,31,-267,-71,71,26,161,256,-241,50,23.39,45197
-4,36,-256,-71,70,32,157,254,-237,50,23.51,45283
-3,33,-263,-72,71,26,155,258,-238,53,23.57,45370
-4,33,-263,-72,71,27,155,257,-238,51,23.65,45456
-5,34,-271,-71,70,32,153,254,-240,49,23.57,45543
-7,37,-266,-73,70,24,152,257,-239,50,23.57,45630
-13,31,-258,-74,71,20,187,232,-216,47,23.63,45716
-10,21,-259,-69,71,32,163,274,-172,48,23.71,45803
-10,27,-263,-70,71,30,155,272,-250,50,23.63,45889
16,17,-288,-79,69,17,193,157,-200,50,23.75,45976
-10,34,-256,-69,71,32,108,287,-211,48,23.69,46063
34,44,-301,-67,73,29,151,174,-234,51,23.63,46149
-9,-28,-293,-83,67,28,124,484,-213,48,23.71,46236
-61,104,-303,-84,69,31,131,177,-215,51,23.71,46322
-41,33,-215,-40,75,30,151,161,-223,49,23.57,46409
-130,68,16,-71,70,43,141,169,-222,50,23.41,46496
-48,44,-107,-63,67,43,188,103,-179,49,23.57,46582
-11,68,-512,-54,83,62,168,154,-231,51,23.63,46669
111,57,-40,-81,55,65,137,246,-230,52,23.59,46755
5,60,-219,-56,83,60,141,78,-261,49,23.51,46842
88,84,-235,-106,68,50,150,164,-257,48,23.39,46929
-18,68,-458,-71,42,35,171,83,-241,52,23.39,47015
-95,-40,-283,-32,79,24,155,126,-211,52,23.39,47102
11,42,-484,-53,98,51,108,184,-209,49,23.41,47188
-9,56,-60,-58,78,56,196,127,-215,53,23.41,47276
27,23,-355,-37,68,74,138,172,-189,52,23.29,47363
54,74,-512,-68,74,83,113,120,-205,52,23.41,47449
-8,-24,-167,-97,56,84,170,128,-195,52,23.39,47536
-146,-41,-401,-80,54,72,120,109,-232,53,23.39,47622
-52,-33,-151,-9,92,53,113,172,-194,48,23.39,47709
39,53,-388,-46,60,58,155,101,-251,51,23.39,47796
-165,19,-353,-53,78,53,181,165,-238,47,23.35,47882
-135,-36,-429,-85,53,33,147,143,-211,49,23.41,47969
76,134,-268,-89,54,36,122,208,-223,50,23.53,48056
58,61,-267,-70,76,23,127,205,-208,48,23.41,48142
57,49,-318,-84,69,27,163,180,-222,48,23.59,48229
-31,32,-99,-61,83,24,144,184,-193,50,23.47,48315
-9,38,-170,-75,80,25,96,183,-219,52,23.51,48402
15,35,-294,-70,84,31,127,194,-236,51,23.51,48488
53,71,-237,-87,81,24,152,182,-213,50,23.47,48575
-69,38,-236,-50,79,27,89,173,-193,52,23.53,48662
-41,-46,-193,-56,79,24,83,147,-209,52,23.35,48748
-35,143,-150,-68,71,18,128,41,-283,50,23.51,48835
-23,80,-505,-81,68,12,140,108,-208,50,23.57,48921
-14,81,-313,-49,51,31,142,133,-238,51,23.63,49008
-31,41,-346,-90,40,53,108,155,-202,48,23.51,49095
-47,16,-166,-80,88,53,109,132,-191,50,23.51,49181
72,115,-74,-82,65,17,164,123,-223,50,23.53,49268
12,61,-409,-52,83,28,113,168,-223,49,23.41,49354
-80,16,-186,-69,69,28,133,165,-217,50,23.51,49441
-84,-18,-353,-65,58,31,128,169,-209,48,23.51,49528
-149,-101,-309,-58,83,38,143,166,-228,49,23.57,49614
-128,-33,-446,-50,89,17,138,176,-233,51,23.57,49701
39,73,-228,-79,74,40,128,211,-248,48,23.51,49788
20,42,-4,-41,86,20,148,208,-233,48,23.59,49874
-26,10,-433,-71,69,31,144,212,-248,50,23.59,49961
-60,35,-474,-96,56,26,135,229,-207,48,23.57,50048
-24,62,-467,-99,65,41,142,247,-235,48,23.59,50135
-18,43,-286,-86,67,16,159,245,-217,49,23.65,50222
9,31,-152,-76,66,36,153,225,-242,49,23.57,50308
-21,32,-232,-64,72,27,139,196,-234,49,23.69,50395
-9,25,-249,-76,71,16,153,242,-248,50,23.47,50481
-3,30,-274,-74,68,39,151,260,-244,48,23.57,50568
-3,29,-263,-77,69,29,147,256,-246,52,23.57,50655
15,30,-251,-78,71,19,148,254,-245,51,23.51,50741
-15,39,-288,-71,70,35,148,259,-247,49,23.69,50828
-17,35,-259,-72,71,30,150,257,-246,49,23.59,50914
-5,41,-260,-75,70,19,146,258,-247,49,23.59,51001
-5,41,-246,-73,69,31,146,257,-247,53,23.53,51088
-7,39,-274,-71,71,31,149,260,-247,48,23.51,51174
-9,33,-260,-72,72,21,147,259,-247,51,23.59,51261
-9,32,-267,-73,70,30,149,256,-246,51,23.59,51347
-13,40,-267,-71,70,32,149,260,-248,50,23.47,51434
-13,33,-265,-73,69,23,148,259,-246,49,23.53,51520
-11,32,-261,-74,71,23,143,244,-243,50,23.57,51607
-20,29,-265,-73,68,33,107,35,-170,50,23.59,51694
-48,30,-279,-76,70,27,118,182,-271,51,23.79,51780
12,74,-225,-68,72,44,130,321,-294,50,23.65,51867
-135,134,-413,-98,47,72,135,130,-303,52,23.69,51954
-65,47,22,-66,58,110,162,130,-213,50,23.63,52040
-36,66,-137,-164,38,59,160,99,-205,53,23.63,52127
100,12,197,-93,61,3,89,157,-177,51,23.59,52213
77,-40,204,-67,71,-45,112,128,-226,55,23.71,52300
-75,85,-512,-42,100,-105,97,135,-183,47,23.63,52387
-124,-74,-409,-2,99,-150,157,120,-186,53,23.69,52473
-19,111,-173,-61,84,-139,164,-112,-230,51,23.75,52560
-28,28,-125,-62,98,-135,141,187,-244,52,23.75,52647
116,4,-403,-104,84,-111,145,45,-244,50,23.75,52733
-3,69,-370,-80,95,-104,139,137,-181,52,23.75,52820
-55,42,-131,-112,70,-3,197,177,-173,49,23.79,52908
39,0,-164,-50,88,-115,73,125,-180,51,23.71,52994
-53,51,-221,-71,83,-123,130,117,-189,54,23.65,53081
-22,21,-387,-80,84,-126,148,112,-179,51,23.79,53167
42,12,-214,-70,91,-109,144,106,-182,48,23.65,53254
-38,21,-109,-120,69,-111,113,193,-215,48,23.69,53341
-54,-39,-185,-41,95,-144,112,144,-152,49,23.69,53427
-8,63,-410,-74,102,-137,144,180,-181,50,23.69,53514
-17,41,-286,-53,99,-143,141,120,-180,51,23.75,53601
-20,-71,-176,-100,55,-156,228,129,-165,47,23.81,53688
74,90,-275,-107,82,-144,214,78,-135,50,23.75,53774
74,26,-277,-124,95,-132,156,44,-138,50,23.81,53861
68,72,-247,-112,76,-122,171,96,-178,54,23.81,53948
54,116,-512,-235,73,-101,145,84,-144,87,23.85,54034
-121,-100,128,-336,82,-73,160,59,-145,250,23.75,54121
-47,-7,-196,-531,101,-43,222,101,-202,0,23.79,54208
-173,13,-136,-685,115,-16,246,78,-166,0,23.79,54294
-108,-66,-410,-827,85,13,251,38,-139,3179,23.75,54381
76,31,126,-687,129,-22,354,-9,-195,0,23.79,54468
43,112,-285,-381,135,-22,261,12,-142,0,23.79,54554
-24,69,-496,-133,88,-24,334,81,-169,0,23.97,54641
-7,126,-512,387,36,4,292,107,-164,0,23.85,54727
-161,16,-53,1009,-3,-20,196,99,-142,0,23.97,54814
-69,38,16,1518,19,-89,175,190,-157,62,23.81,54901
-137,30,60,-14,7,-50,161,169,-161,51,23.81,54987
2,81,-461,-60,70,-19,185,155,-169,52,23.91,55074
-70,142,-227,-93,61,26,141,212,-154,51,23.79,55160
50,112,-173,-47,69,55,130,203,-179,45,23.75,55247
-33,39,-512,-86,53,79,159,197,-175,50,23.91,55334
35,96,-168,-32,72,97,134,252,-143,47,23.71,55420
54,75,-189,-23,75,110,119,246,-174,51,23.93,55507
48,37,-12,-50,65,111,130,225,-130,47,23.69,55595
28,34,-186,-96,54,77,133,163,-167,49,23.71,55681
-23,52,-257,-99,58,21,126,166,-198,48,23.71,55768
-18,38,-231,-85,67,49,111,148,-152,48,23.69,55854
15,64,-180,-89,57,28,127,100,-219,49,23.69,55941
-44,99,66,-95,59,24,132,55,-240,46,23.69,56027
54,17,-27,-125,33,16,165,199,-239,50,23.81,56114
-94,54,-381,-43,-12,17,194,81,-208,55,23.69,56201
-127,11,-326,-73,-196,16,134,103,-139,55,23.85,56287
-55,30,-512,-87,-364,40,91,100,-95,61,23.75,56374
-47,60,81,-79,-484,71,172,224,-114,67,23.75,56461
2,6,-241,-21,-496,103,136,147,-151,72,23.63,56547
-52,46,-512,43,-368,161,181,117,-60,62,23.71,56634
-78,35,-204,124,-178,228,118,204,-40,65,23.75,56721
-165,17,-246,82,36,315,90,143,-41,60,23.81,56807
-70,-13,-477,-35,211,396,82,119,-79,75,23.75,56894
4,-28,-382,-334,263,473,84,88,-63,82,23.81,56980
-181,80,-61,10,409,367,161,194,-114,73,23.81,57067
20,-38,-104,-13,463,302,155,100,-177,63,23.81,57154
-168,-14,-512,-11,422,224,143,101,-161,60,23.57,57241
-76,97,-286,39,419,191,159,95,-126,53,23.59,57327
-110,20,-158,-86,420,158,169,139,-188,55,23.63,57414
31,1,0,15,416,109,132,204,-211,51,23.45,57500
-102,-37,-512,-80,-46,80,91,113,-162,52,23.53,57587
8,83,-186,-138,-182,105,127,150,-202,59,23.47,57674
-38,22,-437,-66,-229,106,73,125,-185,62,23.53,57760
3,2,-118,-20,-232,149,108,104,-187,65,23.47,57847
71,64,253,0,-212,217,58,106,-153,64,23.47,57934
-94,-93,-221,-60,-140,281,62,127,-138,70,23.35,58020
-3,57,-512,0,81,363,108,147,-134,71,23.35,58107
17,70,-42,96,292,431,82,192,-146,60,23.39,58193
-82,13,-364,14,673,530,98,196,-196,54,23.47,58280
-68,156,-512,-153,331,551,95,223,-261,54,23.39,58368
-37,22,-114,-94,69,462,111,199,-237,51,23.57,58455
-17,62,-276,-64,36,406,98,182,-242,49,23.39,58541
-19,99,-511,-111,17,371,64,197,-238,53,23.39,58628
-52,75,-512,-71,42,317,81,203,-247,52,23.65,58714
-86,-23,-257,-66,59,204,73,231,-238,50,23.41,58801
-35,31,-241,-63,72,43,69,254,-239,51,23.41,58888
-9,22,-301,-62,69,62,74,245,-242,47,23.51,58974
7,50,-257,-73,73,0,72,244,-239,51,23.53,59061
-29,27,-295,-69,70,25,70,249,-239,48,23.51,59147
-9,34,-248,-67,69,51,74,247,-241,50,23.41,59234
-2,37,-275,-74,72,9,72,247,-240,50,23.41,59320
-7,33,-277,-72,71,23,71,248,-240,52,23.35,59407
-5,31,-261,-68,69,47,69,249,-241,49,23.39,59493
0,39,-266,-74,72,18,72,249,-244,52,23.45,59580
-10,27,-265,-73,70,19,68,247,-240,52,23.47,59666
-9,32,-270,-70,69,42,71,245,-241,48,23.41,59753
-14,24,-271,-73,70,25,73,249,-241,51,23.53,59839
-8,29,-271,-76,71,18,69,249,-242,53,23.45,59926
-12,31,-267,-71,70,38,71,249,-240,54,23.45,60012
-3,35,-264,-72,70,28,66,250,-243,49,23.63,60099
-7,36,-265,-73,71,16,67,250,-242,54,23.51,60185
-16,25,-267,-72,70,34,71,252,-240,50,23.57,60272
-2,31,-260,-73,69,36,71,244,-241,50,23.47,60359
-2,33,-264,-75,70,16,69,249,-242,53,23.63,60445
-5,34,-244,-72,71,29,69,249,-243,52,23.65,60532
-3,34,-252,-71,70,38,72,248,-239,50,23.69,60618
2,36,-254,-74,71,19,72,249,-241,51,23.69,60705
-1,33,-268,-74,70,23,73,246,-238,52,23.69,60791
-5,32,-261,-72,69,37,71,250,-237,48,23.63,60878
-1,33,-257,-72,70,25,71,250,-244,51,23.75,60964
-10,30,-261,-73,71,22,75,249,-240,55,23.71,61051
-10,27,-247,-68,72,34,74,245,-241,49,23.71,61137
-10,29,-273,-72,71,29,68,246,-239,51,23.75,61224
-8,32,-266,-73,71,21,71,248,-242,51,23.75,61310
-8,31,-258,-72,70,31,69,248,-242,50,23.65,61398
-5,33,-263,-72,70,31,70,246,-241,50,23.65,61484
-5,31,-259,-72,71,22,73,249,-242,49,23.69,61571
-7,31,-258,-72,70,30,72,248,-243,51,23.79,61657
-4,33,-264,-72,71,30,101,165,-248,51,23.71,61744
-26,40,-260,-72,70,23,102,242,-178,49,23.75,61831
-9,29,-275,-74,70,33,75,194,-247,49,23.85,61917
2,39,-270,-76,70,28,62,290,-228,48,23.91,62004
-16,25,-264,-74,71,23,65,254,-240,51,23.81,62090
-11,29,-263,-71,70,31,73,236,-220,50,23.81,62177
3,37,-263,-73,71,30,77,206,-251,50,23.87,62263
-10,31,-258,-73,71,23,66,229,-241,51,23.69,62350
-8,29,-274,-72,71,27,69,274,-240,52,23.79,62436
-13,26,-263,-72,71,31,73,225,-278,51,23.59,62523
-12,28,-272,-72,70,26,72,220,-239,49,23.75,62609
-2,35,-269,-73,71,27,66,244,-238,50,23.63,62696
-19,29,-262,-75,69,30,61,269,-246,49,23.65,62783
-3,38,-273,-73,69,28,55,245,-257,51,23.65,62869
-12,29,-258,-73,72,27,60,274,-239,49,23.65,62956
10,22,-254,-72,71,30,61,245,-242,49,23.59,63042
-8,26,-265,-72,70,28,65,230,-238,52,23.45,63129
-11,31,-264,-72,71,26,71,244,-236,48,23.47,63215
1,24,-270,-71,71,29,73,232,-213,50,23.59,63302
-19,16,-270,-71,71,26,73,224,-243,54,23.63,63388
-9,21,-264,-73,70,26,78,250,-226,49,23.47,63475
-6,37,-265,-73,70,28,80,232,-232,54,23.47,63561
-1,44,-262,-71,71,28,63,240,-259,50,23.45,63648
-29,43,-235,-72,71,27,68,243,-235,50,23.45,63734
-15,45,-254,-74,70,28,69,259,-237,48,23.39,63821
-25,36,-255,-74,70,29,77,238,-239,54,23.45,63908
3,39,-268,-75,70,28,67,268,-263,52,23.51,63994
-7,38,-262,-70,70,28,71,206,-248,49,23.53,64081
-10,47,-259,-74,70,28,68,244,-244,50,23.45,64167
-17,41,-253,-69,71,27,68,221,-219,49,23.57,64254
-3,25,-251,-73,71,28,63,258,-228,49,23.57,64340
-9,39,-273,-73,71,28,75,225,-239,50,23.45,64428
2,50,-272,-74,71,27,75,238,-247,51,23.41,64514
-4,31,-278,-72,70,27,79,241,-239,50,23.59,64601
-10,29,-266,-73,69,28,68,251,-234,50,23.41,64687
-15,18,-262,-71,70,29,79,237,-238,51,23.53,64774
-10,27,-264,-74,71,28,55,261,-226,51,23.51,64861
0,25,-266,-78,70,29,67,242,-251,51,23.69,64947
15,26,-264,-70,71,29,88,219,-235,50,23.69,65034
-13,39,-273,-73,71,28,73,247,-238,49,23.59,65120
-15,41,-261,-75,69,28,67,247,-241,51,23.57,65207
-16,32,-282,-74,69,28,71,246,-239,48,23.57,65293
-4,27,-253,-72,71,28,71,247,-240,50,23.45,65380
-3,38,-257,-71,71,27,72,246,-242,49,23.53,65466
-8,33,-256,-71,71,29,72,246,-243,49,23.65,65553
-3,32,-257,-72,71,28,73,247,-240,51,23.59,65639
-8,33,-270,-73,71,26,72,248,-241,52,23.59,65726
-6,29,-256,-74,70,27,70,245,-243,52,23.57,65812
-9,34,-258,-71,70,27,68,249,-239,47,23.69,65899
-5,28,-260,-73,72,27,73,249,-239,51,23.57,65985
-11,29,-262,-73,70,29,69,248,-245,50,23.59,66072
-6,34,-266,-72,71,31,72,249,-241,51,23.53,66159
-9,36,-267,-72,70,27,69,247,-239,51,23.45,66245
-15,26,-266,-74,71,24,71,246,-243,47,23.53,66332
-16,31,-266,-71,70,30,71,245,-243,50,23.53,66418
-7,29,-272,-73,70,32,71,248,-240,50,23.51,66505
-6,30,-264,-74,70,25,71,250,-241,47,23.53,66591
-5,35,-263,-74,70,25,74,245,-242,54,23.51,66678
-1,34,-247,-71,71,33,71,248,-241,48,23.51,66764
-9,35,-286,-73,71,27,71,248,-243,49,23.63,66851
-5,30,-255,-72,72,24,71,248,-239,50,23.63,66937
-6,32,-264,-72,71,31,72,246,-238,53,23.59,67024
-3,31,-257,-72,71,29,66,248,-241,49,23.59,67110
-8,33,-260,-73,70,24,69,248,-241,49,23.63,67197
-8,33,-257,-73,71,29,69,249,-241,48,23.57,67283
-7,30,-263,-73,71,31,70,247,-246,51,23.57,67371
-8,33,-264,-74,71,25,68,247,-246,47,23.65,67457
-8,30,-259,-72,70,29,70,248,-243,50,23.63,67544
-2,32,-259,-71,70,29,70,248,-243,51,23.69,67630
-8,32,-265,-73,70,27,71,247,-242,52,23.59,67717
-7,31,-264,-73,70,28,71,245,-241,49,23.71,67803
-5,32,-263,-72,71,27,70,248,-239,53,23.71,67890
-7,32,-261,-72,71,29,70,249,-240,53,23.65,67977
-5,34,-262,-72,71,30,68,246,-240,53,23.75,68063
-5,31,-264,-74,71,25,73,252,-242,51,23.69,68150
-7,32,-264,-72,70,29,72,250,-241,52,23.71,68236
-4,31,-264,-72,70,31,72,249,-242,49,23.65,68323
-6,32,-263,-73,71,26,70,246,-240,51,23.71,68409
-6,31,-264,-73,71,27,71,248,-241,51,23.69,68496
-7,31,-261,-72,71,30,70,247,-242,50,23.69,68582
-5,32,-264,-73,70,27,70,248,-239,52,23.81,68669
-6,31,-262,-72,70,25,75,247,-241,51,23.71,68755
-6,32,-263,-72,70,30,70,248,-240,51,23.59,68842
-4,32,-262,-72,70,29,71,249,-239,49,23.65,68928
-5,32,-263,-73,71,26,69,249,-240,51,23.75,69015
-6,31,-263,-72,70,28,72,248,-241,50,23.69,69101
-5,32,-261,-72,70,29,72,247,-244,48,23.63,69188
-5,32,-262,-73,70,26,70,247,-240,50,23.63,69274
-6,31,-261,-73,71,27,73,251,-241,50,23.79,69361
-6,32,-264,-73,70,29,71,250,-241,48,23.65,69447
-5,32,-265,-73,70,28,70,249,-242,49,23.75,69534
-6,32,-263,-73,70,27,71,251,-241,47,23.71,69620
-5,32,-263,-73,70,29,71,248,-240,52,23.79,69707
-6,32,-262,-72,71,29,69,243,-240,50,23.79,69793
-7,32,-264,-73,71,27,71,247,-237,50,23.85,69880
-6,32,-262,-73,71,28,71,248,-238,51,23.85,69966
-6,32,-263,-73,70,29,69,247,-241,51,23.71,70053
-5,31,-263,-73,71,27,73,247,-240,51,23.75,70139
-6,31,-263,-72,70,27,73,249,-240,53,23.75,70226
-6,31,-263,-72,70,29,70,247,-243,50,23.87,70313
-6,32,-263,-73,71,28,70,249,-244,50,23.65,70400
-6,31,-263,-73,71,27,70,248,-243,51,23.75,70487
-4,32,-261,-73,70,28,74,249,-238,50,23.91,70573
-5,32,-261,-73,70,28,72,247,-240,51,23.91,70660
-6,32,-262,-73,70,27,72,249,-243,52,23.75,70746
-6,33,-261,-72,71,28,70,251,-240,51,23.79,70833
-5,31,-262,-72,71,28,72,249,-243,49,23.71,70919
-5,31,-263,-73,71,28,70,248,-243,52,23.75,71006
-6,32,-263,-73,71,27,72,249,-243,55,23.85,71092
-5,33,-262,-73,71,28,71,248,-242,51,23.79,71179
-5,32,-262,-73,70,28,70,249,-241,51,23.93,71265
-5,33,-263,-72,70,28,73,247,-241,50,23.87,71352
-6,32,-263,-72,70,28,71,250,-242,50,23.87,71438
-5,31,-263,-73,70,28,68,250,-241,50,23.75,71525
-5,32,-261,-72,71,28,70,248,-240,49,23.81,71611
-5,32,-263,-72,70,28,68,248,-242,51,23.69,71698
-7,32,-263,-72,70,29,69,249,-242,50,23.71,71784
-8,32,-262,-73,70,28,70,245,-240,52,23.71,71871
-5,32,-262,-73,70,27,72,250,-240,51,23.71,71957
-5,32,-265,-73,70,28,72,250,-240,50,23.79,72044
-6,31,-264,-72,70,28,71,247,-242,50,23.79,72130
-5,31,-262,-73,70,28,70,249,-241,52,23.65,72217
-4,31,-263,-73,70,28,72,249,-239,53,23.75,72303
-5,32,-262,-73,70,28,71,248,-238,50,23.69,72390
-5,32,-262,-73,71,28,71,248,-245,53,23.75,72476
-5,32,-262,-73,70,28,68,250,-242,51,23.79,72563
-6,30,-262,-73,70,28,69,249,-242,49,23.71,72650
-5,32,-266,-73,71,28,68,247,-242,50,23.79,72736
-4,31,-264,-73,70,28,71,247,-241,50,23.79,72823
-5,31,-262,-73,71,28,72,247,-241,51,23.69,72909
-5,32,-262,-73,70,28,71,247,-243,49,23.65,72996
-4,32,-261,-72,70,28,72,249,-240,51,23.71,73082
-5,30,-264,-72,70,28,71,246,-243,53,23.71,73169
-5,32,-266,-73,71,28,72,248,-241,50,23.75,73255
-7,31,-264,-73,70,28,72,249,-242,48,23.71,73342
-5,31,-267,-73,71,28,72,247,-240,50,23.59,73428
-5,32,-261,-73,70,28,70,249,-241,51,23.59,73516
-5,32,-262,-73,70,28,72,249,-242,52,23.75,73602
-6,31,-263,-73,70,28,71,249,-238,50,23.71,73689
-7,31,-261,-73,70,28,69,247,-241,48,23.71,73775
-6,33,-263,-73,70,27,66,245,-242,53,23.71,73862
-5,32,-263,-73,70,28,70,247,-242,51,23.75,73948
-6,32,-261,-73,70,28,73,245,-242,51,23.75,74035
-5,31,-261,-73,70,28,71,247,-242,49,23.81,74121
-5,32,-261,-73,71,28,71,248,-240,49,23.79,74208
-6,32,-262,-73,70,27,70,248,-244,52,23.79,74294
-6,32,-261,-73,70,28,70,248,-241,49,23.71,74381
-6,31,-262,-73,70,28,72,248,-244,48,23.79,74467
-5,32,-263,-73,70,28,72,247,-242,48,23.75,74554
-5,32,-262,-73,70,28,70,249,-242,50,23.81,74640
-5,32,-262,-73,70,28,69,248,-239,51,23.81,74727
-6,32,-263,-72,70,28,73,249,-242,49,23.75,74814
-6,32,-264,-73,71,28,69,250,-240,53,23.79,74900
-5,32,-262,-73,70,28,70,250,-240,51,23.79,74987
-6,32,-261,-73,71,28,71,248,-239,50,23.71,75073
-6,31,-262,-73,70,28,71,248,-243,51,23.71,75160
-7,33,-260,-74,70,28,70,245,-240,52,23.79,75246
-4,32,-264,-73,71,28,72,245,-242,48,23.65,75333
-6,31,-263,-73,70,28,71,249,-240,51,23.79,75419
-5,31,-263,-73,70,28,71,249,-239,50,23.85,75506
-5,32,-264,-73,71,28,70,246,-242,48,23.87,75592
-5,31,-260,-73,70,28,73,248,-242,49,23.87,75679
-6,32,-262,-73,70,28,72,249,-240,49,23.79,75765
-6,31,-263,-73,70,28,66,246,-244,51,23.85,75852
-6,32,-262,-73,70,27,71,246,-240,48,24.03,75938
-5,31,-262,-73,70,27,71,247,-243,50,23.87,76025
-5,32,-262,-72,71,28,70,247,-244,50,23.79,76111
-4,32,-262,-73,70,28,70,248,-242,49,23.85,76198
-6,32,-260,-72,70,27,70,247,-241,50,24.09,76284
-5,34,-266,-73,70,27,69,248,-241,48,23.91,76371
-7,32,-260,-73,71,28,69,248,-240,51,23.91,76457
-6,32,-263,-73,71,28,67,248,-242,48,23.85,76545
-5,31,-263,-72,70,28,68,246,-239,49,23.75,76631
-6,32,-263,-72,70,28,69,243,-244,49,23.79,76718
-5,32,-260,-73,70,28,67,247,-243,48,23.85,76804
-6,31,-266,-72,70,28,65,245,-244,50,23.71,76891
-8,29,-253,-73,70,28,68,248,-242,45,23.75,76977
-5,34,-257,-73,71,28,69,250,-241,42,23.75,77064
-4,31,-261,-72,70,28,69,251,-242,44,23.75,77150
-6,31,-272,-73,69,28,73,249,-240,43,23.65,77237
-5,32,-262,-73,69,28,70,246,-243,43,23.79,77323
-5,31,-261,-73,70,28,70,247,-243,44,23.75,77410
-6,33,-262,-73,71,28,70,247,-243,46,23.75,77497
-6,32,-263,-73,70,28,70,246,-242,45,23.79,77583
-6,31,-268,-72,71,28,71,245,-241,51,23.75,77670
-5,31,-259,-72,70,27,65,242,-243,46,23.75,77756
-6,31,-258,-73,71,28,65,243,-239,49,23.75,77843
