Acc X,Acc Y,Acc Z,Gyro X,Gyro Y,Gyro Z,Compass X,Compass Y,Compass Z,Lidar,Temperature,Time
153,51,-99,-71,68,13,-250,189,-220,43,23.85,38190
-29,3,-311,-46,78,20,-233,151,-203,45,23.85,38277
-63,94,-392,-49,87,22,-252,210,-238,44,23.85,38363
-54,69,-243,-101,68,9,-254,132,-247,44,23.75,38450
52,26,-359,-69,70,37,-267,208,-251,45,23.75,38537
-74,63,-336,-106,85,22,-261,222,-229,45,23.81,38623
-7,33,-183,-67,76,34,-263,224,-232,45,23.81,38710
13,33,-293,-79,70,22,-266,221,-231,45,23.97,38797
-14,13,-258,-73,68,31,-264,222,-230,44,23.91,38883
-3,35,-273,-70,70,25,-264,222,-233,46,23.81,38970
-31,38,-254,-71,71,26,-264,224,-232,45,23.93,39056
-14,25,-250,-69,71,29,-269,222,-234,45,23.87,39143
-3,51,-273,-74,71,24,-267,226,-229,45,23.85,39230
-10,38,-260,-69,72,30,-260,223,-229,45,23.85,39316
2,28,-262,-75,70,27,-265,224,-228,45,23.79,39403
-9,25,-273,-72,71,27,-269,224,-226,45,23.85,39489
-10,29,-267,-73,71,27,-266,175,-195,44,23.85,39576
-6,19,-270,-72,72,30,-234,186,-265,43,23.81,39663
-4,32,-252,-74,71,24,-271,254,-223,45,23.75,39749
1,35,-259,-72,71,28,-235,123,-208,45,23.81,39836
-12,38,-229,-85,71,24,-223,77,-204,48,23.85,39922
27,6,-160,-89,69,33,-264,125,-217,45,23.85,40009
66,-27,-127,-79,57,31,-268,115,-168,46,23.79,40095
90,-10,-164,-90,71,42,-267,152,-257,45,23.75,40182
-17,25,-302,-89,78,29,-265,142,-222,47,23.87,40269
18,53,-267,-70,66,24,-263,276,-199,44,23.85,40355
-57,-39,-109,-81,50,3,-273,145,-276,46,23.91,40442
-92,-26,-56,-73,39,16,-274,159,-239,43,23.91,40528
-143,-12,-154,-56,67,53,-243,125,-212,41,23.85,40615
72,89,-234,-76,71,59,-254,132,-172,43,23.97,40702
51,-16,-157,-82,82,16,-251,171,-179,45,23.97,40788
43,11,-272,-93,103,16,-293,161,-207,49,23.75,40876
-75,-44,-412,-64,48,50,-259,168,-168,44,23.85,40963
122,78,-348,-80,28,51,-320,168,-215,44,23.79,41049
24,66,-129,-67,77,44,-281,142,-209,43,23.87,41136
-18,25,-106,-79,79,10,-267,202,-222,43,23.91,41223
45,51,-142,-76,89,13,-306,132,-227,47,23.93,41309
32,35,-398,-115,119,18,-288,185,-161,47,23.85,41396
-10,70,-512,-98,72,0,-259,150,-245,46,23.97,41482
-78,70,-419,-72,78,13,-289,134,-194,45,23.97,41569
-48,17,22,-66,100,35,-281,143,-240,47,23.93,41656
-63,12,-305,-46,81,35,-323,114,-135,47,23.91,41742
59,84,-411,-51,124,19,-298,54,-202,48,23.87,41829
-80,-25,-512,-65,230,56,-299,159,-216,54,23.97,41916
-30,101,-289,-30,393,84,-254,88,-233,63,23.87,42002
43,67,-317,-7,544,87,-317,94,-314,74,23.99,42089
-68,-21,-255,23,618,84,-279,114,-300,78,23.93,42175
-34,49,-331,-32,423,65,-281,142,-305,83,23.93,42262
88,11,-251,-29,-57,-42,-302,126,-287,78,23.93,42349
-40,-6,-401,-121,-612,-116,-315,112,-386,61,23.99,42436
-110,17,-477,-236,-907,-119,-311,120,-247,43,23.91,42522
-66,-4,-211,-144,50,-33,-241,192,-262,47,23.91,42609
-59,44,-98,-77,121,-39,-258,147,-261,47,23.99,42696
118,63,-230,-79,-94,-77,-287,149,-217,44,23.93,42782
-9,25,-106,-107,74,-64,-238,151,-184,46,23.93,42869
12,42,-317,-43,87,-62,-251,207,-211,46,23.91,42956
-14,35,-307,-64,41,-63,-232,88,-198,47,23.91,43042
31,80,-418,-127,47,-2,-241,131,-243,44,23.85,43129
-38,105,-204,-97,49,63,-250,181,-173,46,23.79,43215
25,63,-134,-3,-515,-515,-264,177,-188,44,23.79,43302
-67,36,-166,-74,65,42,-264,206,-189,44,23.91,43389
-11,30,-254,-84,57,39,-245,154,-193,44,23.93,43475
-56,33,-192,-80,59,44,-234,143,-209,43,24.09,43563
-42,-11,-103,-80,62,46,-243,123,-206,46,23.87,43650
-206,-48,-333,-99,-11,16,-263,184,-195,46,23.87,43736
-164,-5,-319,-60,-89,4,-253,140,-192,48,23.91,43823
195,91,-121,-135,-253,25,-241,155,-137,49,23.81,43910
37,165,-103,-124,-342,-9,-275,235,-160,56,23.87,43996
-83,-6,-344,-146,-335,-5,-284,184,-78,56,23.91,44083
-52,83,-121,-84,18,-4,-264,140,-67,54,23.91,44169
6,-70,-105,-27,623,72,-241,226,-110,48,23.99,44256
-135,11,-359,-6,1198,165,-250,163,-150,49,23.93,44343
144,82,-346,-119,191,139,-255,224,-268,47,23.93,44430
27,-36,-435,-48,77,8,-226,162,-216,46,23.93,44516
-86,-17,-14,-111,67,-36,-269,241,-229,47,23.97,44603
8,-41,-32,-48,69,-14,-243,185,-232,47,23.99,44689
62,44,-223,-107,87,18,-237,133,-205,46,23.93,44776
-68,58,-139,-9,185,42,-305,157,-240,48,24.03,44863
-52,78,-211,4,344,77,-322,54,-141,57,23.91,44949
-138,-31,-131,-46,458,91,-302,192,-229,68,23.97,45036
72,112,-146,12,618,27,-264,131,-185,77,23.99,45123
-162,-2,-215,88,605,-75,-254,128,-289,83,23.99,45209
161,27,-338,25,173,-229,-297,116,-316,75,23.99,45296
-24,-52,-436,23,-500,-409,-262,169,-338,56,23.85,45383
-54,29,-100,-171,-737,-516,-287,258,-331,46,23.93,45470
-66,48,-80,-432,-544,-521,-285,131,-174,42,23.93,45556
-296,-65,-391,-24,138,-495,-166,-187,-183,41,24.03,45643
-1,24,-369,202,114,-557,-157,246,-416,37,23.87,45730
130,-52,261,38,64,-558,-239,-17,-180,35,23.91,45816
154,-83,-483,-118,106,-402,-201,99,-199,39,23.91,45903
-20,25,-445,-320,137,-262,-204,76,-177,43,23.97,45990
110,-31,-475,-191,127,-258,-217,120,-237,43,23.97,46077
96,-51,-145,-101,47,-90,-244,128,-243,41,23.97,46163
-151,-24,-105,35,91,-39,-121,40,-306,43,23.91,46251
185,30,41,195,36,-10,-111,183,-341,33,23.87,46338
-86,-27,-408,461,-35,3,-237,323,-353,28,23.79,46424
-10,-37,-141,753,-67,90,-366,190,-198,26,23.97,46511
48,-44,-70,806,-26,183,-341,164,-308,25,23.87,46598
120,52,-17,509,99,369,-376,80,-249,22,23.97,46684
-125,-34,-512,-92,194,576,-395,136,-246,25,23.97,46771
-84,54,-423,-724,307,715,-384,176,-210,18,23.87,46858
-118,-52,-393,-1157,288,731,-277,141,-262,34,23.91,46945
-70,43,63,-1129,168,631,-211,156,-224,45,23.91,47032
170,-27,-512,107,91,460,-236,164,-219,38,23.91,47118
-52,-82,-40,83,42,453,-255,168,-199,40,23.87,47205
42,-35,-98,-306,84,443,-234,136,-192,48,23.85,47292
-224,71,-512,-104,18,379,-262,180,-223,45,23.93,47378
-148,64,-401,-66,57,370,-273,140,-183,46,24.05,47465
-51,-16,-118,-52,31,361,-256,170,-158,46,24.05,47552
-108,-23,-414,-22,51,332,-273,201,-226,47,23.91,47638
-7,98,-347,-36,59,306,-254,182,-164,46,23.81,47725
-64,13,-225,-31,55,247,-265,150,-153,48,23.93,47812
-286,7,-444,-91,60,209,-270,108,-164,46,23.91,47898
-1,45,-432,-47,59,173,-292,153,-132,46,23.93,47985
-154,-105,-441,-54,82,137,-274,172,-134,43,23.93,48072
-117,-71,-468,-150,70,190,-265,157,-153,53,23.97,48159
-36,-3,-270,-228,70,228,-274,151,-144,84,23.91,48245
21,56,-233,-388,57,262,-217,170,-135,170,23.91,48332
131,174,-302,-431,52,276,-226,205,-114,457,23.99,48419
-78,93,-212,-532,25,354,-204,163,-121,465,23.79,48506
92,57,-133,-327,-83,462,-155,157,-132,490,23.75,48592
-4,9,-355,86,-177,543,-217,154,-113,517,23.91,48679
-184,4,-347,172,-19,673,-179,125,-106,547,23.97,48766
-54,143,10,221,-83,702,-254,161,-69,501,23.93,48854
50,19,-132,98,-86,762,-235,154,-27,228,23.99,48940
-26,-13,-121,14,-112,811,-285,156,-15,192,23.99,49027
145,22,-268,-70,-163,876,-271,132,-43,250,23.93,49114
104,109,-329,-178,-238,922,-249,165,20,380,23.87,49201
51,22,-148,-247,-345,938,-223,99,2,407,23.99,49287
-62,-21,-17,-228,-426,934,-186,95,59,454,23.99,49374
85,80,-483,-341,-404,911,-210,84,109,457,24.05,49461
-134,99,-414,-278,-309,863,-158,37,189,469,24.03,49547
-8,92,-457,-183,-270,811,-128,151,219,469,24.05,49634
-133,137,-136,179,-182,771,-94,115,120,293,23.97,49721
-3,66,-58,628,-147,752,-142,131,208,497,23.97,49808
-118,32,-279,935,96,749,-117,53,184,76,24.03,49894
-160,98,-218,821,471,817,-233,90,176,40,23.99,49981
201,180,495,3,54,828,-178,109,119,47,24.05,50068
132,134,-265,33,-151,841,-185,82,146,49,23.97,50155
11,113,-270,-48,92,950,-205,110,162,43,23.85,50241
-154,-24,-260,-84,132,995,-141,94,153,46,24.03,50328
68,38,-390,74,-66,1005,-142,94,161,47,24.09,50415
16,8,-401,-99,-11,1063,-145,83,150,45,23.87,50501
-69,-60,-14,-46,-60,1075,-88,75,151,47,23.87,50588
42,-20,100,-106,16,1061,-27,113,147,51,23.87,50675
146,68,-123,-269,-47,1017,-17,76,152,89,23.79,50761
-104,55,-212,-465,-47,970,12,85,118,0,23.81,50848
-100,20,-333,-561,-98,965,76,105,132,1824,23.91,50935
-23,67,-241,-370,-198,1054,113,64,127,1758,23.75,51021
-53,106,-131,-77,-252,1120,146,11,86,0,23.81,51108
-8,124,-110,173,-151,1203,120,66,58,0,23.91,51195
108,118,-89,438,-212,1197,101,103,52,107,23.91,51282
39,75,-173,441,-144,1200,92,115,39,46,23.75,51368
-90,-65,-469,53,-74,1147,71,135,13,46,23.99,51456
-10,12,-133,-12,-77,978,104,159,-51,46,23.87,51543
-63,10,-246,-39,-6,731,101,182,-63,47,23.75,51629
17,49,-267,-62,17,453,105,180,-71,45,23.75,51716
4,52,-259,-63,47,172,102,177,-73,45,23.81,51802
-19,53,-318,-80,69,11,103,180,-75,48,23.75,51889
-5,25,-243,-72,70,33,103,176,-80,45,23.81,51975
-6,38,-255,-69,69,33,104,177,-81,46,23.81,52062
-15,26,-281,-72,73,13,102,179,-79,45,23.87,52148
-1,37,-255,-71,69,41,100,181,-77,48,23.85,52235
-5,34,-266,-73,71,19,103,181,-79,44,23.79,52321
-4,29,-266,-72,72,24,102,181,-74,45,23.79,52408
-5,30,-254,-71,70,34,99,178,-76,45,23.71,52494
1,35,-271,-74,72,16,105,178,-78,45,23.87,52581
-16,30,-275,-70,71,35,105,180,-83,45,23.69,52668
-4,29,-254,-71,70,26,104,181,-74,43,23.69,52754
-2,34,-258,-72,72,19,100,182,-78,44,23.85,52841
5,35,-261,-72,70,36,103,183,-78,45,23.75,52927
-4,38,-261,-69,71,20,104,181,-75,45,23.81,53014
-2,28,-258,-71,72,26,101,177,-77,46,23.85,53100
-2,36,-269,-71,70,32,103,181,-73,43,23.79,53187
-6,30,-267,-71,71,19,98,180,-75,45,23.79,53273
-3,34,-260,-73,70,33,105,179,-77,46,23.85,53360
-7,27,-259,-72,71,27,104,178,-76,44,23.85,53446
-3,33,-263,-72,71,23,103,180,-73,47,23.71,53533
-5,27,-260,-71,71,32,104,175,-78,45,23.85,53619
-5,33,-266,-72,71,23,105,176,-78,45,23.85,53706
-9,35,-267,-72,71,27,106,176,-76,47,23.71,53792
-9,28,-279,-72,70,30,101,177,-75,44,23.81,53879
-7,36,-269,-72,71,23,107,176,-76,43,23.81,53965
0,35,-264,-73,70,28,101,179,-75,43,23.85,54052
-5,37,-256,-72,71,27,105,175,-77,45,23.79,54138
-1,36,-260,-71,71,27,105,177,-77,43,23.79,54225
-6,31,-263,-72,71,27,103,178,-75,45,23.91,54311
-3,35,-267,-71,71,26,103,181,-73,45,23.81,54398
-4,34,-265,-72,71,27,101,181,-75,44,23.87,54484
-2,32,-259,-72,71,27,103,180,-75,43,23.93,54572
-2,33,-260,-72,71,26,101,182,-72,48,23.85,54658
-3,32,-263,-71,71,27,101,181,-72,45,23.85,54745
-3,34,-260,-72,71,26,101,181,-73,43,23.87,54831
-17,44,-251,-71,69,27,77,-60,-256,45,23.87,54918
-3,33,-282,-73,71,28,93,248,67,45,23.87,55004
-16,29,-248,-66,75,28,61,254,-48,45,23.81,55091
-67,25,-284,-84,74,31,94,185,-91,47,23.85,55177
-18,59,-349,-57,72,28,74,158,-31,45,23.93,55264
22,26,-398,-63,73,21,114,134,-55,46,23.93,55350
91,85,-232,-62,82,19,83,140,-44,47,23.91,55437
17,96,-295,-64,71,14,92,127,-69,46,23.97,55524
7,17,-235,-40,75,17,90,138,-47,47,23.97,55610
9,3,-143,-62,78,23,82,149,-99,43,23.97,55696
10,55,-512,-72,72,19,82,169,-70,47,23.91,55783
-16,43,-424,-46,77,19,87,138,-79,46,23.79,55869
65,41,-267,-53,72,27,97,161,-23,45,23.97,55956
42,0,-345,-101,70,32,65,94,-45,48,23.97,56042
135,41,-61,-56,95,26,60,78,-58,49,23.99,56129
66,30,-206,-19,131,32,76,175,-53,49,23.93,56215
101,70,-212,-32,228,33,103,150,-181,53,23.85,56302
3,6,-467,-113,164,45,75,210,-62,53,23.79,56389
18,-7,1,-69,-41,14,85,142,-66,48,23.79,56475
4,26,-191,-109,-148,4,69,148,-80,51,23.85,56561
119,54,-126,-65,18,43,80,126,-73,44,23.85,56648
1,0,-404,-123,62,3,108,148,-57,48,23.75,56735
118,10,-167,-50,76,12,79,118,-142,49,23.87,56821
-24,4,-240,-107,68,21,59,162,-41,46,23.81,56908
-27,17,-197,-114,69,17,81,90,-57,47,23.79,56994
81,64,-84,-52,80,27,67,128,-31,48,23.81,57081
65,81,-145,-81,80,26,80,100,-21,49,23.81,57167
35,34,-165,-163,84,52,63,113,-32,64,23.91,57254
-8,2,-264,-342,99,88,107,56,-34,130,23.85,57340
22,103,-287,-573,105,106,94,98,-49,0,23.85,57427
7,65,-281,-709,116,43,162,46,-17,0,23.81,57513
36,49,-353,-708,143,-61,164,196,-75,0,23.85,57601
23,95,-443,-349,180,-227,206,107,-147,0,23.81,57688
58,78,-4,387,189,-422,189,170,-127,0,23.93,57774
13,66,-172,1200,140,-580,146,78,-24,49,23.79,57861
-278,193,-512,236,101,-466,76,118,-38,50,23.79,57948
110,115,-439,-45,91,-296,84,155,-13,44,23.91,58034
66,83,9,-67,87,-35,78,131,-1,44,23.87,58121
25,268,-403,-64,62,51,78,134,-27,44,23.75,58207
-61,19,-275,-52,69,50,67,113,-17,44,23.91,58294
-38,17,-332,421,420,419,65,118,-20,45,23.79,58380
-72,-57,-250,-134,74,28,68,94,-7,56,23.93,58466
101,129,-118,-293,79,62,100,87,3,89,23.87,58553
-39,19,-233,-436,82,95,115,164,33,270,23.87,58640
-96,-19,-153,-360,60,189,144,77,-20,0,23.97,58726
-34,41,-293,-279,11,323,157,85,-42,0,23.85,58813
164,130,-205,32,-26,450,110,143,-85,0,23.85,58899
89,59,-250,380,-57,545,112,84,-55,82,23.81,58986
-136,-45,-92,653,-46,553,86,95,-49,53,23.79,59072
47,139,112,-141,-1,462,58,135,-70,48,23.87,59159
-51,54,-484,32,35,232,56,150,-76,48,23.93,59246
61,84,-321,-68,53,64,35,229,-82,49,23.87,59332
45,44,-194,-59,53,21,161,28,-57,47,23.87,59419
-103,-24,-299,-70,68,20,96,99,-40,47,23.79,59505
-4,53,-187,-83,68,22,69,165,-87,49,23.81,59592
61,56,-146,-65,68,26,121,138,-80,47,23.79,59678
-59,47,-376,-51,66,25,120,134,-84,49,23.81,59765
-52,34,-191,-78,74,27,86,130,-52,45,23.85,59851
57,58,-174,-32,79,18,95,100,-56,47,23.87,59938
60,25,-33,-49,74,-16,97,85,-144,46,23.91,60024
115,38,-74,-47,80,-43,143,38,-104,46,23.91,60111
-177,46,-408,-21,86,-39,89,187,-62,46,23.91,60197
-119,54,-387,-27,58,-60,80,240,-183,44,23.81,60284
-82,44,-329,1,67,-78,108,127,-160,46,23.81,60371
-156,-11,-195,15,76,-49,99,122,-153,42,23.75,60457
135,97,-253,11,76,-34,44,237,-135,38,23.97,60545
-264,-27,-333,-1,39,22,53,262,-159,37,23.91,60631
98,80,-235,94,37,30,21,44,-58,25,23.87,60718
-238,-58,-273,185,65,48,98,4,-113,32,23.85,60804
141,89,-470,200,17,109,61,75,-46,23,23.85,60891
-209,-56,-483,235,23,189,-9,151,-54,23,23.87,60978
-69,16,-243,194,72,314,-17,231,-140,28,24.03,61064
45,52,-144,-73,99,480,-24,106,-58,19,23.99,61151
-15,44,-310,-321,95,592,19,169,-80,26,23.91,61237
-40,11,-339,-509,149,637,11,101,-53,31,24.05,61324
-195,-9,-314,-493,113,661,85,110,-111,44,24.09,61411
171,89,29,-266,42,632,66,146,-160,44,23.97,61497
-26,25,-390,-15,35,489,102,43,-141,40,23.97,61584
27,11,-388,34,37,425,50,160,-245,41,23.93,61671
40,5,-309,20,39,384,31,-29,-67,35,23.87,61757
121,15,9,-29,26,392,90,169,-216,40,24.05,61844
-99,3,-329,18,34,362,113,182,-297,35,24.09,61930
28,32,-387,-51,23,389,53,128,-352,35,23.91,62017
0,28,-26,-2,53,396,30,170,-167,36,23.99,62103
-82,31,-275,-17,63,428,58,112,-173,38,24.05,62190
88,47,-421,-119,37,436,92,69,-230,36,24.09,62277
-78,45,-293,-82,57,441,67,135,-214,34,24.09,62363
7,91,-120,-147,77,444,-25,221,-210,39,24.03,62450
-137,23,-464,-302,110,470,32,191,-314,43,24.03,62537
-129,-31,-298,-85,100,369,78,61,-258,43,24.05,62623
58,42,-17,-59,9,250,14,16,-163,43,24.09,62710
-36,28,-324,-110,46,280,69,159,-301,46,24.03,62796
38,76,-250,-40,77,288,-40,168,-219,45,24.05,62883
53,35,10,-97,28,286,17,84,-207,46,24.09,62969
-61,19,-512,-17,86,283,42,-54,-282,46,24.09,63056
87,47,-13,-64,58,273,5,134,-247,45,24.09,63142
-155,25,-498,-114,31,287,17,29,-238,44,24.05,63229
108,67,-77,-34,8,266,-17,184,-330,46,23.85,63316
136,84,-86,-80,29,317,-30,237,-293,45,23.93,63403
-136,-14,-116,-79,37,323,-30,94,-282,41,23.93,63490
-93,2,-444,-40,36,329,-31,141,-248,46,23.99,63576
-78,7,-378,-97,12,350,-5,112,-305,45,23.97,63663
40,34,-68,-102,41,331,-18,162,-386,45,24.03,63750
-75,65,57,-73,39,310,-59,-6,-218,40,24.03,63836
-88,38,-482,-90,47,315,-39,179,-316,43,23.97,63923
78,70,-204,-91,41,301,-55,240,-377,43,24.11,64009
-171,-14,-328,-93,41,294,-45,137,-308,43,23.97,64096
-75,45,-383,-14,46,242,-93,229,-246,43,23.87,64183
120,32,-135,-68,50,249,-66,1,-267,43,24.09,64269
-57,22,-158,-39,68,226,-69,63,-246,42,23.97,64356
-90,27,-481,-110,42,240,-93,200,-296,45,23.97,64442
0,46,-120,-73,54,210,-112,152,-290,42,23.91,64529
-49,22,-398,-74,85,137,-86,107,-252,43,23.91,64616
-88,-40,-474,-99,59,110,-109,122,-291,48,23.87,64702
-76,77,-512,-67,71,55,-90,123,-250,49,23.97,64789
-143,122,-315,-87,73,51,-83,54,-298,46,24.03,64876
-37,39,-479,-45,129,46,-112,162,-247,48,23.93,64962
-41,10,-38,-33,156,66,-133,84,-210,52,23.97,65049
106,114,-179,-19,187,82,-141,121,-267,57,23.93,65136
-119,12,-128,-156,164,103,-107,-11,-358,66,23.99,65222
-6,46,-512,-181,121,132,-111,130,-275,84,23.91,65309
-81,-28,-512,-352,4,168,-106,54,-291,128,23.91,65396
-38,24,-512,-179,-86,188,-99,100,-305,122,23.93,65482
-34,53,-397,-26,-72,188,-113,173,-280,90,23.93,65569
-72,16,-432,32,22,200,-135,155,-128,70,23.85,65656
-41,29,-269,87,82,209,-129,98,-263,61,23.93,65742
39,31,-462,-163,-33,230,-128,91,-237,78,23.87,65829
-54,10,-345,-316,-57,237,-133,72,-301,141,23.91,65916
73,57,43,-433,99,234,-105,49,-246,328,23.91,66002
0,148,-274,-494,155,221,-93,134,-228,372,23.91,66089
-86,-44,-419,-501,138,171,-15,69,-329,372,23.85,66177
-19,73,-106,-301,91,55,-26,104,-328,376,23.81,66264
66,-10,-512,-76,0,-53,-20,117,-261,381,23.91,66350
-125,79,-38,201,-36,-170,-9,118,-285,387,23.97,66437
-43,-36,-161,483,181,-224,-59,59,-313,281,23.79,66523
31,30,-274,577,201,-287,-127,101,-243,70,24.09,66610
-23,31,-276,411,221,-307,-109,108,-286,51,23.93,66697
-28,34,-418,-222,71,-328,-85,48,-324,76,23.99,66784
-97,63,129,-228,82,-339,-92,81,-268,93,23.99,66870
88,170,-512,-74,144,-340,-10,61,-306,90,23.93,66957
-25,38,-451,-26,121,-339,-61,87,-278,74,24.05,67044
-99,48,-414,94,184,-333,-73,82,-304,54,24.05,67130
-57,76,-368,-57,146,-345,-56,63,-301,59,24.09,67217
12,88,-121,-148,112,-347,-58,198,-280,71,24.11,67304
-94,-1,-246,-179,137,-321,-17,66,-315,78,24.09,67390
72,38,-381,-107,68,-308,-25,65,-343,72,24.05,67477
-113,46,-222,-9,-18,-313,-49,76,-355,61,24.03,67563
6,95,-303,-153,-103,-300,-37,91,-236,72,24.03,67650
68,-23,-381,-197,118,-214,35,12,-237,86,24.09,67737
10,127,-108,-186,124,-184,3,71,-287,110,24.09,67823
-15,143,-446,-186,86,-158,-3,113,-250,125,24.09,67910
-117,-78,-386,-132,97,-164,54,20,-289,113,24.11,67997
120,146,181,7,122,-188,-1,5,-285,88,23.97,68083
-11,42,-512,146,115,-238,-35,43,-171,55,24.03,68170
-46,-15,-438,172,146,-260,18,73,-368,53,24.05,68257
-99,75,56,-41,82,-266,62,59,-261,49,24.05,68343
-46,37,-450,-42,93,-227,10,100,-289,49,24.05,68430
-65,76,-512,-42,288,-214,-14,55,-282,54,23.91,68516
-7,-14,-250,119,589,-201,8,56,-267,63,24.05,68603
-7,-3,-324,-5,597,-190,-2,48,-330,75,23.99,68689
84,-77,9,13,525,-201,6,156,-313,83,23.87,68776
6,25,-213,-18,318,-207,0,73,-359,83,24.09,68862
-138,66,6,-83,-43,-234,12,40,-300,81,24.09,68950
-55,121,-342,-183,-585,-308,43,48,-334,60,24.05,69037
-57,115,-309,-253,-1042,-327,34,107,-175,74,24.05,69124
170,-20,-242,-294,158,-206,57,67,-306,66,23.91,69210
-94,114,-107,88,86,-119,34,113,-193,45,24.05,69297
-5,32,-216,-25,-5,-43,60,195,-214,45,23.97,69383
98,24,-108,-114,72,129,50,64,-191,46,23.93,69470
79,90,-319,-26,24,277,76,67,-197,44,23.97,69557
-36,72,-245,-74,-102,348,77,78,-194,45,24.03,69643
-151,-9,-199,-74,-279,385,62,78,-148,48,24.05,69730
142,107,-219,-111,-465,364,42,69,-144,62,23.93,69817
-174,22,-312,-330,-501,318,49,29,-208,118,23.93,69903
-29,4,-232,-624,-442,246,34,35,-84,517,23.87,69990
-4,60,-512,-482,-370,141,105,66,-52,517,23.85,70077
92,134,69,-330,-145,72,150,14,-111,519,23.85,70163
158,119,-74,4,149,-7,94,68,-70,517,23.91,70250
-95,-24,-257,371,405,-55,62,82,-121,194,24.03,70337
12,-28,-166,607,582,-87,50,111,-81,55,24.03,70423
156,13,414,188,959,-15,-3,146,-151,48,24.05,70510
33,-42,-175,-23,694,20,70,28,-177,43,24.05,70596
-78,110,-60,-95,137,-6,12,82,-221,44,24.03,70683
-65,15,-271,-124,-346,-43,-5,82,-190,41,24.03,70769
4,93,-233,-206,-656,-55,-11,-9,-165,53,23.97,70856
-183,-24,-22,-212,-587,-93,15,127,-109,73,23.91,70943
9,-33,-297,-401,-234,-113,65,122,-46,114,23.91,71029
-201,-24,-344,-437,70,-152,110,71,-152,165,23.97,71116
-8,24,-170,-130,202,-232,69,56,-44,121,23.91,71203
-42,104,-224,76,291,-287,35,95,-95,80,23.87,71289
2,34,-239,127,293,-344,50,81,-56,55,23.87,71376
-95,101,-433,-173,221,-326,76,112,-100,62,23.87,71463
-147,30,-502,-191,49,-400,47,87,-105,70,23.85,71549
22,34,-152,-187,-101,-452,76,69,-54,71,23.85,71636
77,65,-12,-236,-54,-459,40,127,-58,75,23.85,71724
-9,136,-187,-301,72,-478,81,-50,-122,78,23.81,71810
-213,54,-280,-224,242,-490,101,110,-38,77,23.87,71897
-106,-11,-45,-174,329,-481,91,-1,27,64,23.85,71984
-151,39,-512,-157,474,-444,81,28,-37,58,23.75,72070
-167,-70,-220,-98,558,-391,83,65,-51,54,23.75,72157
-213,-5,-450,-92,537,-328,73,108,-75,52,23.69,72243
-80,-10,-54,-4,528,-252,84,89,-71,48,23.75,72330
-45,7,-82,-38,329,-183,87,101,-108,45,23.79,72417
92,10,12,74,351,-123,96,103,-142,45,23.79,72503
-179,9,-512,-90,318,-51,97,-46,-77,44,23.69,72590
126,56,-42,-38,-18,-26,68,57,-100,43,23.81,72676
-76,127,-371,-101,-70,42,92,24,-93,45,23.75,72763
34,-13,-331,-10,-36,70,58,-57,-51,48,23.75,72849
-145,-15,-512,-126,4,130,74,54,-100,48,23.75,72936
-36,-5,-512,-75,157,158,69,49,-64,44,23.71,73022
-254,-14,-504,-129,227,165,112,-37,-68,52,23.69,73109
24,-6,-287,0,-33,99,59,-20,-96,46,23.79,73195
-181,-48,-335,0,-3,79,87,-20,-80,45,23.85,73282
-153,-53,-512,-31,27,69,35,-22,-64,47,23.81,73368
-106,15,-512,22,107,68,80,-21,-99,46,23.75,73455
81,-12,-226,-141,132,103,88,1,-120,44,23.75,73542
9,-37,-258,-123,228,106,56,15,-89,44,23.75,73628
119,42,-326,-33,91,96,52,29,-113,45,23.79,73715
-98,-24,-400,-100,91,90,75,-7,-107,46,23.79,73801
-55,22,-503,-78,91,90,35,12,-89,42,23.71,73888
34,107,-512,35,61,76,68,-33,-159,46,23.79,73974
76,-4,-68,-73,171,143,52,42,-96,50,23.81,74061
184,43,-134,-45,249,198,34,86,-111,55,23.79,74147
-153,-93,-139,-77,282,256,52,73,-136,57,23.79,74234
-25,-17,-40,-113,226,278,74,35,-181,64,23.69,74321
-58,47,-62,-90,164,307,88,-72,-171,69,23.85,74407
-70,10,-187,-98,107,305,14,-22,-191,66,23.85,74494
107,-92,6,-102,-3,305,35,38,-203,67,23.79,74580
-14,23,-248,-108,13,304,54,117,-244,65,23.81,74668
66,-3,-455,-141,96,310,48,13,-181,70,23.99,74755
-51,-33,-44,-73,141,311,143,-59,-248,70,24.05,74841
-2,125,-262,26,210,250,3,-7,-289,58,23.93,74928
40,-48,-31,237,105,161,-25,-33,-283,49,23.93,75014
-95,46,-186,355,-139,78,-5,2,-264,44,23.79,75101
-36,25,-184,266,-222,28,-78,9,-183,40,23.87,75188
53,-13,-512,14,-40,38,-69,16,-182,39,23.93,75274
-127,-64,93,-235,14,50,-39,31,-208,36,23.79,75361
18,71,-512,-383,-163,29,20,10,-222,36,23.85,75447
-2,37,-89,-354,-233,16,-40,56,-181,35,23.87,75534
-5,76,-397,-388,-65,8,-33,127,-108,38,23.97,75620
-131,-2,-79,-334,90,-13,-3,18,-157,41,23.97,75707
-33,70,-372,-217,124,-36,22,-15,-138,45,23.91,75793
17,4,-421,-257,207,-39,38,15,-116,51,23.81,75880
-19,-97,-51,-9,205,-34,84,-49,-179,55,23.87,75967
76,57,-228,-141,183,-14,62,-35,-167,55,23.93,76053
11,69,-471,-122,139,1,45,-30,-150,63,23.85,76140
-122,24,-268,-119,-48,-2,33,43,-135,62,23.91,76226
